filename,taxon,family,status,group3,group2,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68
Inia-geoffrensis_NMB7167.pts,Inia_geoffrensis,Iniidae,living,Other,Other,-0.0024914727953896897,-0.011026079980548494,0.03458349446212226,-0.03469673772534229,-0.014033207465401588,-0.029768464384929142,0.012275240617646453,-0.03741308995213409,-0.025215526073401082,0.02785758478617233,0.0057601644093565555,-0.006359728242654885,0.001118027097019793,0.0034761455831437997,-0.010234395763418102,0.04702692960771251,0.012890177373610444,-0.03121442042503989,-0.011729648310883146,0.032065083769544034,-0.0016619611631477176,0.019694432598268276,0.002846158235490383,-0.003668189885124217,-0.02540667452730711,-9.48545777169762e-4,-0.0046876213059616366,0.011803554556515019,0.006316675207019246,0.012469488708620156,0.0021189573516300748,0.002049842270739227,0.011471839029357174,0.008527387457073838,-0.006245564848437159,-0.013615478450474538,0.007889205416758449,-0.0036770485618930425,0.01209462124914914,-0.006569651742192827,-0.0027608965897708464,0.004083443359775594,0.008860290090374997,0.004262185859753946,0.008903074271013264,-6.620445132494045e-4,0.007404651503366322,-0.004372952658610266,-7.883936250698315e-5,-0.0017950173053095828,-7.328728725516969e-5,0.002039208321873447,-0.011942292791404543,0.007688155714023767,0.001364891576704619,-0.0025687834220917112,0.00342557133975664,-0.007063318171298325,-0.004839770929139247,-0.006819879977761062,0.007112823577452567,-0.0018096829135381687,-0.002229786834673605,-0.002710237225355959,-0.001861475826481291,0.004571335447237581,-0.0031001613065793354,-0.004888450017593692
Kogia-breviceps_NMVC24976_2_reflected.pts,Kogia_breviceps,Kogiidae,living,Other,Other,0.052765907334987996,0.059011161806507645,-0.03813863576725211,0.03820348385551665,-0.02976831992465445,0.007716970431174781,-0.036781388286914275,-0.03246046627307991,0.03682493568104494,-0.016288814177999614,-0.0076193593851887256,0.04421481948430163,-0.021150466079026427,-0.019185107961792205,-0.06432641948842466,-0.021037852623972383,0.021145841431162046,-0.006996416142256744,-0.004927226385577713,-0.039400736541448655,0.0040972375676282995,-0.012161858952951552,-0.016093240750673577,-0.005602075223837896,-0.01384544243948334,-0.0016245261872434161,-0.007809634148028058,0.011296795591510568,0.005119556170630978,-8.163588055265985e-4,0.018250069297970312,0.005569255033307798,0.003540602911320949,-0.0055496263492174226,-0.005139718438840757,0.003007076647276638,-0.005520204728533882,1.8483034334442383e-5,0.009961246160952586,-7.782533099060221e-4,-0.001711625634838228,0.018450000651884554,0.0015248346595301604,-0.006907691468123305,-0.002452982004298245,-0.0019769563591412426,0.004008377482521998,-0.003069100236297845,0.0013128573882063618,-0.005541660094343227,9.530147308144404e-5,-0.004823691528505763,-0.011706955986096607,-0.004428146587051132,-0.0035597266226109056,0.005381035399562202,-0.0029571775950455984,0.0022622027502261395,7.344807240505944e-5,-7.426515507933605e-4,-4.873292112235506e-5,0.002411535206440914,-0.0013999945652024936,0.0018237434716051866,3.502447456640174e-4,0.0022823076082128663,-1.783388486988074e-4,-0.00048131335416967366
Kogia-sima_NHMUK_CE1952.8.28.1_2.pts,Kogia_sima,Kogiidae,living,Other,Other,0.05296021325439285,0.0060877462168098875,-0.066975622938009,0.04117049462556829,0.06062136721250901,0.03720386717837074,-5.653391385753076e-4,-0.02094425663439994,-0.009093703611258077,-0.005483538964921381,-0.03586353140816112,-0.015852598318154262,-0.03642985487200059,-0.03782669784742406,-0.032224105230003,-0.010414840460697525,0.01829751799989897,-0.013564888524315115,0.01687674378602541,0.0015685804455709896,0.021266207037302056,0.0023167945215221324,0.011951204772288608,-0.007693766622327665,0.00093387138524128545,0.012352848579999414,0.009230816835428386,0.008038662422202242,0.018192680279331113,-0.00457224783260899,-0.008079449283963267,-0.008552084031328268,0.0079543838569111,-0.015394469293052323,0.004421962719583811,-0.015155476695229759,0.011225170371491146,-0.01653560139325434,-0.01591298096822205,-6.606766334254421e-4,-0.006435046269566384,-0.017581107566819392,-1.6578825879691296e-4,0.006695228220889301,6.053115056566735e-4,4.5417320863174403e-4,4.208221278871578e-4,-0.005221066967432794,5.956336936738446e-4,-0.0030243009617666734,0.007222061466893736,-3.8342420927535024e-4,0.0065450915032925485,0.005342614474638041,-5.844709180995568e-4,-0.0023697999442191748,0.0068078226451744155,-8.725046946251445e-4,6.534767465782032e-4,-2.116800364159305e-4,-0.00335256691926654,-0.005419854070430191,0.004804498325983357,-0.0015360509153193398,-4.3785761340749233e-4,-0.001271954850163781,8.636073341029985e-5,-8.682160713256719e-4
Lagenodelphis-hosei_NHMUK_CE1895.5.9.1_2.pts,Lagenodelphis_hosei,Delphinidae,living,Other,Other,0.0421069709716735,0.009554777751888005,0.02463939033849037,-0.011222881780191268,-0.02115576244315154,-0.014316027136943767,0.01657080538089824,-0.002718252142107733,-0.03264573050340827,-0.02760326534799544,-0.006370715561432244,-0.007579369376555436,0.014474310599867217,0.008294359450829016,-0.005192546462928308,0.009917782044458853,-0.013992657816805467,0.004840588479450605,0.005681574060543958,-0.01759148783160105,0.014808718659735175,0.009107613851299162,0.008237105672235,0.017455098775464983,0.0018417258313818353,-0.015528204764655057,-0.013790042382111357,-0.019961674004818783,-1.394449672322276e-4,-0.0021988621196913686,0.0019114073720272043,-0.0062165059215547585,-0.00780689779860746,4.782371955939564e-4,-0.0034444013470514147,-0.009786762583616056,0.010336738505473425,-0.013960417711449001,0.004440897840343475,0.012894845958223588,-0.0021112798273998042,0.006839091277938843,-0.007891554573278843,0.008220160914831532,-0.006825141064399166,-3.2614647182972636e-4,0.006933639371869124,-0.007167886460121327,9.540387443958445e-4,-0.008732302850611492,0.013562163711021933,0.010322893880720283,-0.0052604152569582195,-0.007382075985379091,4.948365658564122e-4,-0.008672828005313491,-0.006446078744089131,0.010592573420131375,2.633363939369915e-4,0.0040806176483637975,0.002539849402605241,-0.0017468572221977462,-0.0040702777256745055,-0.00362267923514458,-0.005102040913555513,-0.009005459698644655,-0.005798992064036383,-2.0296170337821357e-4
Lagenorhynchus-acutus_NHMUK_CESW1928.19_2.pts,Lagenorhynchus_acutus,Delphinidae,living,Other,Other,0.047155592547934055,-0.06169283446097003,-0.001242917747131095,-0.005433748334452779,0.03242685503998782,0.03306522520349664,-0.0041454816505909,-0.008897353501443757,0.023193666397948825,-0.009714049410817192,0.016971482586882466,-0.006525536318434935,0.006262752884254304,0.011668852431766946,0.011276709804817873,-0.042334702600107126,-0.010794026786128686,-0.008484612925956888,0.028804166188645505,0.024593363862687716,-0.00976305849294771,-0.002153049094630019,0.00870019472368252,0.01068068194064183,1.3328037112992762e-4,0.002831452744960957,0.007684167547101511,-0.006552084402138945,0.016736770393629013,-0.006966220449426443,0.0010068746635573736,-0.005495738987527328,-0.002157727340982388,-0.0033152244832281947,-8.60217811947193e-5,0.013949981875921584,-0.02067834292040815,0.0025876219347399296,-0.006003213529842861,-0.0020744018763764267,-0.01733272854620567,0.010964368185319305,-0.0010494527222257256,-0.004962569925325086,-0.00850719545437812,-0.006666692459075409,0.005029004150596333,-0.005951137489848331,-0.008337998189521773,-3.5349401282594163e-4,-0.009222509924833436,-0.006087750910366624,-0.011422472574701824,0.009437932118977317,0.0064233665638963105,-0.009890978968293194,0.001071900316255299,3.1460465392279375e-4,0.0017952023568470383,-0.001594446028404835,0.0035787621457516994,-0.0028606616898154283,-0.0024866499156740622,-0.0074291484519931564,-1.764730634476166e-4,-0.0025891179405994895,-0.0025203686512945246,-0.0020869999866381505
Lagenorhynchus-albirostris_NHMUK_CE1848.7.12.12_2.pts,Lagenorhynchus_albirostris,Delphinidae,living,Other,Other,0.008363020150888589,-0.03157563277728759,-0.021660351083324928,0.061564434842935466,0.06821879873041348,-0.11485650804104923,-0.1474807799203274,0.07646354223618264,-0.021468401818884514,0.003430965540777978,-0.019664756774007856,0.002975409182008857,-0.002305190389868281,0.03333786971307017,0.011463399074968978,0.0074012274809688704,0.015941051182102636,-0.008801977402438193,0.014236908263030423,0.0018510585100215725,0.014037098260542322,-0.001102442274264032,-0.0020675795283113733,0.0023318432974767742,2.3155749182915078e-4,9.879825737939751e-5,0.005708948664738,0.0025794866683371324,0.007033440788096852,0.0053760695742959734,-5.992293609181532e-4,0.0066428570587567445,-0.0048115459818152285,0.0019449792274165128,9.837570646895448e-4,-0.002886399725685532,-0.003437309767800249,-4.836216465829993e-4,-3.265331711550483e-4,0.0024526065907818696,0.001983523036648014,0.0016360490530990394,-0.0011635964104238475,-0.0013456458787222737,-6.011038886272137e-4,1.8096891601426737e-5,0.0011366275371315928,-0.0013231532307101965,-0.002156358906996185,3.037885551501834e-4,5.007901726586919e-4,6.423475244846656e-4,1.8141367297500082e-4,7.388621308900066e-4,-7.539349551072985e-4,-3.6564498069896327e-4,2.1192128796947526e-4,5.134110088454299e-4,1.2961110585094058e-4,2.3789635016407146e-4,6.641522889192541e-5,1.3847928937593055e-4,2.7298290930434768e-5,2.4321286204506164e-4,2.9273691500338923e-4,2.4122898025299256e-4,-3.5814360743786813e-4,1.139862256855307e-4
Lagenorhynchus-australis_NHMUK_CE1944.11.30.1_2.pts,Lagenorhynchus_australis,Delphinidae,living,Other,Other,0.012854454091771373,-0.004284004209336578,-0.03792476463910706,0.0019350449447808026,-0.015827043554660497,-0.005966518229007294,-0.017411187281362043,-0.024091310345587747,0.003310130725692651,0.0057382638432974305,-0.003318783819781323,-0.01441314519280889,0.004965925510367966,-0.024091844259531914,0.001367127788593571,0.004357673307448777,0.008295854349546081,0.012507904799397295,-0.01899888286264105,0.006893173772082959,0.002535715123774821,-0.0013834648578974612,-0.005728161609732102,0.030371885462393684,0.00518569476677989,0.00725978522282046,-0.008999739477319251,0.006634458842611294,0.0028840167777471728,-0.004901753057936893,-0.004768797252806097,-0.013114707760590504,-0.010684357188419232,0.0015832073226006767,0.006594635660175481,0.011916691243923855,-0.01571343506055313,7.368874653979806e-4,0.011650727875952784,-0.0014175985184628022,0.022234119786127632,-0.012409098721602048,0.015897332861121306,0.0011795566520654522,0.0028663020599635335,0.0029889918663612053,0.01831359187754349,-0.0020917496079423054,-0.0028786654751783926,-0.009953803642711213,0.002449064661383941,0.0014257217149866912,0.005524511620672864,-8.308344444320052e-4,0.00919275628183006,0.0011464411518168592,0.00160639239217923,0.0025919854314764685,0.006485135972048449,-3.293081550837305e-4,-0.005534764716189724,0.0032923856914955072,-0.0035285871011566444,-0.010118042857269393,-2.454290565648817e-4,0.004577462503073302,0.002715295975855208,0.0017549303665613772
Lagenorhynchus-cruciger_NHMUK_CE1960.8.24.1_2.pts,Lagenorhynchus_cruciger,Delphinidae,living,Other,Other,0.005961216690313575,0.02045727742298502,-0.017474082347264587,0.02445815646225765,-0.024005731528268712,-0.0021279025600646714,-0.009683426596705442,-0.026195253164221725,-0.0032111521475430677,-0.019192409602481603,-0.011629573389006607,-0.03592834398089358,-0.003571108251766864,0.002289014914665562,0.01724100216849381,-0.006046295992269247,-0.017620867679688783,-0.009722030567429178,-0.014469340885581869,-0.02134889683347045,-0.009620745163717703,0.008731979354422433,0.016792915387401307,-0.0037422605264661934,-0.0063051722097313455,0.0034584785270663893,-0.015511467649752655,-0.004158993815648896,0.006697918403330841,-0.005431870305561061,0.0011431253021279774,0.010999549848179269,-0.009555936851769276,0.009098508276355137,0.003298552262931714,-6.43475461316989e-4,-0.003925825867778652,-0.002670951582457763,0.00812589157671981,0.0025529296090031598,0.007090523707198188,-0.0018053570258911294,-0.011046032279351076,-0.008017745178818004,0.002038825230162606,0.001882226892858295,0.001212307349707317,0.007494531953205232,-0.003354873835270227,0.0059411535767997575,-0.005372697080397668,-0.003641557457200671,0.0015970321826098304,0.0040108410460355645,-0.006724841890318018,0.006502898770012598,5.801722217431715e-4,0.001061492599635159,-0.007281752175768286,-0.008926169221194592,-0.0050095140491582145,-0.01194719013523781,0.007657883590442531,-0.006727324874485564,0.0036880917484383505,0.0011303558589446459,-0.011607552053655178,0.006973827813117396
Lagenorhynchus-obliquidens_NHMUK_CE1966.10.25.1_2.pts,Lagenorhynchus_obliquidens,Delphinidae,living,Other,Other,0.047048116509967715,-0.051483091923353305,-0.013605247953343395,-0.018835643611175335,0.1290978376804471,-0.03558903654451839,-0.023202194358655146,-0.0027119848786211122,-0.03303291348554466,-0.007934595632931012,0.08113836659040276,-0.01034457859022835,0.027202894264934507,-0.02869905629554,-0.02276287491633431,-0.014045339508651259,-0.01592566665111485,-0.0011392579890526788,-0.051449617640700857,-0.015490150406660054,-0.035319629243741886,-0.007295739895507137,0.004553651144635419,-0.013466600802875168,0.0011603573878979788,0.0027145203360265237,-0.010177898882727363,-7.796000734106448e-4,-0.004250314493056131,-0.005871630629118208,-0.003225254113401329,-0.01055567058290547,0.003821898619950249,-0.005722695449677267,-0.0025988822221407947,0.0026844447467177786,0.009860842633913456,-1.5729532760885644e-4,-0.0018558987097823474,-0.0035025775091266217,-0.00943117874997083,-0.0010009631953199639,0.0017271913421513835,0.007482167066878712,1.1379345275148994e-5,-0.00293897679036874,-0.0015427601404998915,0.0027994831641731904,0.0051966078077738745,-9.846917850015468e-4,-0.0019811906357651383,-0.002198689388796797,0.0015905789170536577,-0.0020111251536702964,0.002033908946060943,3.2690193640096127e-4,-0.0011105789359257743,1.0687717001019374e-4,-0.0015907002964747439,0.0011283535811103165,-0.0010016838551936784,3.279328427706868e-4,-6.70057700516652e-4,-9.751080198293807e-4,-7.933509975098041e-4,-4.5195737024659164e-4,-1.1390628306066768e-4,-7.478224568041094e-5
Lagenorhynchus-obscurus_NHMUK_CE1841.1733_2_reflected.pts,Lagenorhynchus_obscurus,Delphinidae,living,Other,Other,-0.0034151897481862824,-0.045584680986852755,0.0031790451534186408,0.011933637432084353,0.005289750100380883,-0.025790534738830962,0.016842050256282805,-0.059138561668986754,-0.007552603523865465,0.012552665272149058,0.013962124874197741,-0.016170032940094864,-0.02517541743581172,0.006307202605786559,0.011062787721637502,0.0030719490739357217,-0.005941148602444348,0.0016980756905307973,-0.01129404031977824,0.01566731566680682,0.006573439636413459,-3.703839933029369e-4,0.01513284817596413,0.009045549236730436,-0.005055237947039416,0.012456775987344761,0.003499303959418,0.013617187336359476,0.012181402430662744,-1.9727443732757772e-5,0.0064744230154683904,0.01512545979564119,-0.011530749864828212,-0.006799295516534299,0.00709439769540098,-0.007504335461800631,-0.009853607808059826,0.007074242462724419,-0.004664436639846676,-0.004902872124249876,0.001540688959544311,-2.48975086523001e-4,1.0252910543634047e-4,0.0014741377997010416,-0.0018001175261710023,0.008121178680481216,3.832971338009931e-4,-0.013872034818977187,0.005659751918596901,0.00937462910799381,-0.009395639372671238,0.005782542781959411,-0.004414508701735932,-0.004352672476187942,-0.007052066121586883,0.013257695614311804,-0.007696241766219834,0.006459494295119292,-0.0020187440087371385,0.0159698942408268,-8.92249611378564e-4,-0.0016424521112022225,0.0010628463616946338,0.0012036968910791306,-0.0019973427425126057,-0.005497601121859044,0.004194902849563674,-0.002142659433436262
Lipotes-vexillifer_AMNH57333_reflected.pts,Lipotes_vexillifer,Lipotidae,living,Other,Other,-4.462264399559409e-4,-0.04469379202439879,0.005110517777689621,0.005104395314228925,0.033383495599956715,0.03460045367929839,-0.018136509029911596,-0.0063259941620497796,0.06795882414828175,-2.509205000503496e-4,-0.04584555399380632,0.0020655158917642857,-0.010399988732799188,0.011001797749490035,-3.2392328477079163e-4,0.027454299734954127,0.009110793599644921,-0.0011392226733337324,-0.021782646955148432,0.005193374205952374,-0.004637642551198706,-0.0034541803098636715,0.008412914349739132,-0.026161987917119694,0.011544429028915481,-0.006544705338742214,-0.02558097167894403,-0.01565791426377241,-0.004329375318999966,0.011393996397699821,-0.03600767370007993,-0.002607775572550329,-0.0015194535794506522,-0.0019597355021908794,-0.025680270952453635,-1.718858107490995e-4,-0.0016458144947110592,0.007614466843287472,0.0022999962816073524,0.0013986766608604251,-0.005909331502453732,-0.0023364200926080654,-3.903608212590878e-4,-0.009111603283532667,-0.004089680945051454,0.009775412039348492,-0.0024973284367348107,-0.007436037775928658,0.0016132902973734135,0.004108057320443777,0.0022898128659821753,2.8526125227981534e-4,-0.003976943816578048,-3.154675450037622e-4,0.004407989005311378,-0.0015928424975344023,-0.006410373823930257,-0.0012529751571119688,0.004068547256799819,0.004805905072846405,-0.004049877029225433,-6.867889528385637e-4,-7.375512885744066e-4,-0.0017348372439907752,7.854564744942875e-5,0.0027452893362143464,-3.4400576010244364e-4,1.889592649226779e-4
Mesoplodon-bidens_IRSNB16232.pts,Mesoplodon_bidens,Ziphiidae,living,Other,Other,-0.11724671905879427,-0.030488263282571922,-0.03391123431612106,-0.01088722380652392,-0.04679992491737542,-0.030872351355404247,0.006936396149673554,-0.044100558416828715,0.02903540700029232,0.009304432813518964,0.02115098297150718,0.01907444266758181,0.008834718727524874,0.034163993545893154,-0.009947415915905094,-4.929950798200414e-4,0.02269439906550928,0.014395434089472308,-0.02779841238767115,-0.006702509072142209,-0.008171407791662857,-0.02737873676403485,-0.0133127613390928,0.017181364487364965,0.015176770463003988,-0.0019577211804780604,0.02345972919514563,0.01041709891889334,-0.005492385576628429,0.013211070766838577,0.008755878337062354,0.001998791500725837,-0.01373043042451505,0.006229552702445172,-0.0023517722683051964,-0.0025417658659485183,0.011689175273162801,-0.017902337510909257,-0.010797470485670674,0.003424172437962027,-0.014156845130290417,-0.005104758259481792,0.003346805366752434,-0.0076980673093355705,-1.28773105758577e-5,0.012815130215150896,-0.002330599017421686,-0.003396161924054533,-0.012590352109693096,0.0020999774759447895,0.003145070328385642,-0.0017773023094492838,0.003075573586595517,0.002921967559275308,0.002746221281331765,-0.006900148368706178,3.968981510635224e-4,-9.614748989779158e-4,-0.0022388270916901118,-0.0012385752018865693,-7.0604815871801e-4,-0.002202231113324464,0.0026265322028225704,-0.001473680599906727,6.300453849385469e-4,-0.0014432834571855018,-0.0025420380486750175,0.0012407994287124992
Mesoplodon-grayi_NMVC31378_2_reflected.pts,Mesoplodon_grayi,Ziphiidae,living,Other,Other,-0.1465046567407939,-0.02143104846286841,-0.05652677656774746,0.030008481569822918,0.010930319590857641,-0.009300204668720247,0.006337016965134162,-0.02144287129098783,0.019930802331541864,-0.026100160557628118,-0.0061381414929512264,0.0052774689042700655,0.011875128045199093,0.007411415551365598,0.0024109631172568387,0.015648304901795113,-0.007908690683899114,0.016261477860034814,-8.521627033352214e-4,-0.01134089038205682,0.019162279015752667,0.0020374761926402023,0.007919275472285674,0.02250993640216856,0.007470155072745314,0.005623244421136665,0.005914418352256776,-0.01230237100147996,0.002940705462909173,0.013947009546443586,0.01452846352206966,-0.00723290616743412,0.02181889647966288,0.003677546040284817,-0.0189320778848445,-0.003214982871155703,-4.24282021195182e-4,0.0059385495643231555,-0.0013436583961891093,-8.016409324880298e-4,-0.006319818030205933,-0.004079972145310672,-0.012000943532909742,0.010083422076651348,-0.009147849744821114,-0.006131284938329151,0.011697888442511559,0.005155836142483561,0.019056872269949076,3.038185116994284e-4,-0.014091646989464818,1.701977494204261e-4,0.002080094040736344,-0.0013308076508888715,-0.004176999628341,7.305984543054616e-4,0.006442007065196092,-0.0037567368599523083,0.003996936545263139,-0.00172284234596468,-0.0013226472800913765,3.6436957088071826e-4,-0.0026812597072993854,-3.2625304231290495e-4,0.0028623489380682644,0.0021895902880782817,-5.720757771847452e-4,-0.001013336504509274
Mesoplodon-hectori_NHMUK_CE1876.2.16.3_2.pts,Mesoplodon_hectori,Ziphiidae,living,Other,Other,-0.13580368999957634,0.007286731438786616,-0.0062026047387699875,-0.015107302555045218,0.02542259072555882,0.018485795052128485,0.011766131535038539,0.045476724623540306,-0.008692987902239544,-0.0040401908551249595,-8.08383155046287e-4,0.03735421804772041,-0.02277632460682552,0.004478539208169128,-0.004721112571656,-0.024468910421580007,0.006883602641206057,0.03206946990934769,-0.030261246303416454,0.024930073271742192,0.015353924866549788,0.009032815072345608,-0.032899125069210576,-0.010866099192130472,-0.023152253781463995,0.003786112144113573,-0.008337854925715864,-0.01136895867431395,0.006204842739392267,-0.012388534061347801,0.0036920642800788786,-0.018448800068085393,-0.00537889555472186,-0.005277617062223646,0.011267349814856699,-0.020737957375783257,0.005364591298590088,0.01135726843694719,-0.0020099944940157087,0.002880068833572142,0.012146079069636353,0.0040185234965427466,-0.008662421401876778,-0.0010032477060759658,5.295366499835565e-4,0.005765806376724967,-6.855844355420631e-4,0.004992541099880098,-0.0019476820437707007,0.0011197655490344264,-0.004304746381072457,0.0017093316684661766,-0.004370688768686069,0.008553629716952293,0.0015739379186077884,-0.0028586372156394484,-0.0023031566203230484,0.0039029301357416933,0.0016002208271289973,8.437259335969955e-4,0.002666724867071436,-0.004631159139506032,4.051088424157233e-4,-0.0028766482154072024,0.0013820766251664881,-5.229724661008655e-4,-1.6259298376700024e-5,4.117552293183043e-5
Mesoplodon-mirus_NHMUK_CE1920.5.20.1_2.pts,Mesoplodon_mirus,Ziphiidae,living,Other,Other,-0.07448952538268835,0.09623839346005991,0.06834474623272535,0.01928626909576656,0.07121110523069715,0.06171626293131616,-0.00835664834734843,0.020425605016135107,-0.0312625352658399,-0.0018605161590289747,-0.04194867922643883,-0.020939880322775436,-0.01807793305926244,0.005108614865940616,0.03315245248326456,-0.026715100581947007,0.027969166060929345,-0.009187544828550366,-0.03306045122516279,-0.004860793571210134,0.006765088735777786,-0.014458799044716366,0.025598829139042975,0.016841269896436098,0.015037115732923325,0.00838170896783103,1.9761079761109515e-4,0.0053425313915839556,-0.029920867228288364,-0.007586305099653199,0.008488745212034483,0.014522424649662184,0.010395795980602267,0.0040191557959458986,0.00742910790116803,-0.004866622983154367,0.0030972512598810573,1.2585714933888138e-5,0.01097594392147333,-0.004416508353837232,-0.009091505326224257,0.007148511276804342,0.008344459206045403,0.0049767267737071165,-0.0016375830529519785,1.0030299990190817e-4,0.0011854671385760156,-0.0010062018752004511,-0.002999460021769967,-2.3096142867603536e-4,-6.561529093250427e-4,-0.0026523152501340126,-0.0030843482449138364,-1.623465724168521e-7,6.819798800954844e-4,-0.002072038062833611,-8.590580002317018e-4,1.588262517391793e-4,-8.17879336332352e-5,2.689558522490735e-4,0.0017666689891352697,0.0016659515059901688,-0.002024170685172046,-1.977559338160544e-4,-4.609861831548476e-4,1.1736736804555032e-4,3.0326105304298405e-4,-8.976481496509473e-4
Monodon-monoceros_AMNH73315_reflected.pts,Monodon_monoceros,Mondontidae,living,Other,Other,-0.004918863970587734,-0.04865611744585549,-0.013020765378327713,0.01736857689990234,0.007792767223278763,-0.004738331403124691,0.014165852417194733,0.007163744736950706,0.0353008740715379,0.0014229035554269758,0.009839166783786029,0.01942270410207966,-0.021804915281371268,0.020315326659861212,0.008986596875247688,0.010136621133832737,-0.022122712566752623,0.014472938351539249,-0.0028891154939347853,-0.013106112729251065,8.813140145981753e-4,-0.003215620497218422,0.008498649753101068,0.018314138364888936,-0.03133780622733384,9.011572760217405e-4,0.0027127890576485463,-0.010973183866071216,3.4988649205233414e-4,-0.008357898365571211,-0.0067712912988027235,0.0010937993403921972,0.026334803231582115,-0.01313869423124876,-0.0035898949351814034,-0.007200597395833007,-0.007439028969132804,0.0012655483992852377,0.008623652507185078,-0.0016795260163858532,-8.788149996489914e-4,0.009766504152821941,0.01095184705098412,0.004397803294662862,5.27631718139916e-4,-0.009891690327974826,-0.006538270801973768,-0.0031549239170504135,-0.019374153786940393,0.004106376886076796,0.006484726642586857,0.004829447671612914,0.01291757048374153,-0.01131146236502691,3.9415899163364475e-4,-5.974923282761627e-4,0.002566687416111978,-0.003912307290817279,-0.007034896296117304,3.301794422599409e-4,-0.0024445711199522027,-0.004261039069475249,0.0015939289453465479,-0.0022451636607133054,0.0016488365035181513,9.59121668779903e-4,0.0036478097327058965,-6.392247587648344e-4
Neophocoena_phocaenoides_NHMUK_CE1903.9.12.3_2.pts,Neophocaena_phocaenoides,Phocoenidae,living,Phocoenidae,Other,0.055769847370430586,0.024958283744883524,0.013797944621444439,-0.001329386850784225,-0.01655000027721194,-0.011508373996715471,-0.0046272590151196155,-0.02098230100683147,-0.013619471736578657,-0.007467957109308355,-0.0011389975179298979,-0.0018108587158715316,0.018966655286429105,0.014089825100547642,0.001818695242940758,0.005245871806106004,-0.02004577360808822,-0.0021584249701852177,0.014602028073289966,-0.008263055327030333,0.006303421964146167,-0.02432623565352297,-0.008805884871969786,-0.01103051110536651,-0.019365924441351788,0.0015336315856931525,0.013794225315702718,0.0026273307585671568,-0.01488107771017234,-0.0050265017267356465,-0.011535611385304468,-0.013086009323173184,0.02239468799190552,0.017329386755388917,0.007984435657478755,-0.011980932170328184,-0.011815616995811714,0.004339430507888421,0.0062939283458873126,0.001747180998118663,-0.0047329522374107355,-0.011370195171864763,0.005741111038428154,8.618938431342557e-4,-3.869777211553546e-4,0.013602131981105749,-0.0027846803583821446,0.0050645188579515775,5.575723596975406e-4,-0.009402150988989687,-0.002636794884390627,-0.006805566929728042,-0.0050286809882611055,0.00861431165256716,-0.010794917468277605,-0.0033573409652841147,-0.00654884367081646,-0.00517311664581408,0.002062994939757528,0.002961035958060944,-0.009500481227037873,0.0011772750746369236,-0.0038580466368579053,-0.0015061567923296847,-6.742223890327542e-4,-0.008222610373178145,0.002755525685102833,0.004581214106693634
Orcaella-brevirostris_NHMUK_CE1883.11.20.2_3.pts,Orcaella_brevirostris,Delphinidae,living,Other,Other,0.033065399449758684,-0.05658473460882197,0.0014538666173947582,-0.002760568136852265,-0.029205827299522046,-0.004632819516815847,-0.006052011349918168,0.0058828325101562265,0.05442814345833144,-0.025128584108914494,0.0056173755100765435,-0.030380682348025444,-0.01651409808695729,0.0037217569375004133,0.009128189829716579,-0.023370349782820873,-0.02355731573462942,-0.02891437907864608,-0.004124636351152919,-0.014007503066758428,0.029736178704308187,0.0197189540676783,-0.022638475196053384,-0.002992857341780763,0.005671520677118357,-0.00610504197932857,0.01160800845368759,0.012780582786186694,-0.01946707683939002,0.013171437111972096,-1.7981474085071585e-4,-0.010845043870420493,-0.007372454209738317,0.006014051307442883,0.0091544877640693,0.0030187712970395886,0.024558590761077515,0.013630302301934813,0.006844934592316689,-0.025600000922931437,0.0025631355499322736,-0.001416074900804616,0.003091466749625423,5.210458536575489e-4,-0.0030223858963774794,-0.010990103612736264,-0.003953413617555521,-0.00658369612922612,0.00197327568892548,6.017927224102536e-4,-0.0016782038917552762,0.006444832339414298,-3.3329462184764807e-4,0.0017428283635371334,8.093996305995215e-4,-0.005064193977977639,-0.00116511468998926,0.002747433538026182,-8.226595001904349e-4,-5.489595309147538e-4,-0.00365343714610514,-3.713517625525033e-4,0.0013440796053665958,-0.0013496862981189402,2.47510724278503e-4,-5.455529532611349e-4,5.216440454413997e-4,5.735875002242696e-4
