filename,specID,taxon,family,group,habitat,habitat1,habitat2,diet,feeding,feeding1,feeding2,bodysize,divetype,hearingtype,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67
Berardius-arnuxii_NHMUK_CE1982.315_2.pts,NHMUK_CE1982.315,Berardius_arnuxii,Ziphiidae,Other,oceanic,oceanic,oceanic,generalist,suction,suction,suction,9000,verydeep,Type2,-0.0027751518048733954,-0.16111270175153425,0.06680923429960148,-0.034873945305371565,0.005620353722010149,-0.032682173109241326,0.01210042779827879,-0.05351976456251544,0.01661631719930342,-0.02393399870861981,-0.0030101067759738423,0.013484978246997875,-0.022544382680343013,0.004940322972861439,-0.0071887662415945405,0.01736733372907072,-0.003241404799794617,0.0035115784327129033,-0.024291769085119003,0.010655545565357484,-0.004860142930027598,0.026992263480072123,-0.02657894009007734,0.019988440870123022,9.926914469943935e-4,-0.017193932027404824,0.006574259503360235,0.002589435997231256,0.0038832534834950224,0.007618756166115018,-0.01862690070411878,0.00561145619070489,0.007293050832770972,0.004717968572663471,0.007151025127160815,-0.004814656556001506,-0.0022306316419449363,-0.003398444517020423,-0.0050646992479845675,0.011406407550526458,0.005852972879107149,8.879558714934678e-4,0.0024116935875793887,0.017783204893168002,-6.863437478190485e-4,-0.014790742505199125,-0.009417256428783723,-0.0031276563851676186,-0.0031414446460162515,0.004044652957178376,0.008221169537900266,0.007355910981642451,0.0033746215258884703,0.003737866323512883,-0.0023917529244167845,-9.76071081038138e-4,-0.007390042603753595,-0.004821566843064898,-0.004442341562048098,-0.0012912134881771329,0.005497335443181539,0.00253983444902467,0.001118751174476886,0.002594341674602403,1.0638036857931812e-4,-0.0031860455302407478,-8.027055575758167e-4
Cephalorhynchus-commersonii_NHMUK_CE1952.6.20.4_2.pts,NHMUK_CE1952.6.20.4,Cephalorhynchus_commersonii,Delphinidae,Other,nearshore,nearshore,nearshore,generalist,raptorial/suction,raptorial,suction,66,shallow,NBHF,-0.013389487999217086,0.013208776466526203,-0.03304290105929261,-0.019910261468012527,-0.03362816700162193,0.03819162753365804,-0.005033409930224215,-0.004115885069972248,-0.0015355221510861962,0.021563753175872474,-0.01053430183560829,-0.044112786293887825,0.022766807428147233,0.014689802273064972,-0.027151009696227763,-0.007190019909185266,-0.03600970186384704,0.007397513225830338,0.008926572530680655,0.027281076110520195,0.0033120976962475283,0.003324928894592666,0.003613183067192725,0.0012446375156894315,0.010873844862883548,-0.008120239213119804,0.007014473590675744,0.012613967058225282,-0.0076932264381115514,6.374343544727672e-4,-0.004715377289490211,-0.006860586322770758,-0.001511075238410344,-0.02064083891052577,-8.096273257149173e-4,-4.8522190609885684e-5,0.0048573869594968466,-0.002264070300703068,-0.01134645370039136,0.015382510852220166,0.0028397916973751385,3.767422455821845e-4,-0.01115790435302293,7.653489148208474e-4,0.003821539248283946,-0.005851398082216129,0.003090788500696952,0.014834539307388053,0.013345698513959756,0.0016294020282464964,-0.00978655290238558,0.005691193591714238,0.006782042515342503,-0.008253303983575384,7.050458987199433e-4,8.273142123479246e-4,-0.0024933743737214544,-0.009711211020386868,0.004032056771673574,0.002643456426115147,-0.0017393218109568792,0.0013270305422889378,8.972428743382175e-5,-0.004533350478053225,-0.004001820601290333,0.001277649168004307,5.797437594956624e-4
Cephalorhynchus-heavisidii_NHMUK_CE1948.7.27.1_2.pts,NHMUK_CE1948.7.27.1,Cephalorhynchus_heavisidii,Delphinidae,Other,nearshore,nearshore,nearshore,generalist,raptorial/suction,raptorial,suction,75,shallow,NBHF,-4.5494064978012633e-4,-0.031444128953308816,-0.015854248381533976,-0.038380198487615334,-0.03127630557624114,0.024375580100150385,0.03853475940323161,-0.03389789554604568,-0.04010185911425257,0.014080457040669231,-0.0023768140258091704,0.005392293830171806,0.022533144603232108,0.0031133791559073403,-0.0034166106816876053,-0.013359566280756768,0.003229362427136301,0.00991305147143772,0.050416767915309475,-0.007210926790968159,0.007307171751923192,0.020325559655668443,-0.004525758071628734,-0.008869634217052823,-0.012259059529936996,-0.004888205758373399,0.012987258946126748,-0.01031509701782693,0.0045821372859967706,0.013840634472711002,-0.01763512913083807,-0.0048329370392604844,0.0030367874059233336,-0.0072316726166902975,0.010324683920203467,-0.015070698583278506,0.011391604060814266,0.0057954011386035405,-0.0012320628991818277,-0.0036750127615497894,0.016589163909065386,0.0035563064578907305,1.0609696029461775e-4,-0.0039446423875801355,-0.0020988086289946447,0.006003106661509372,0.0029108474424783598,-4.424856452510134e-4,-0.0066531381155982864,0.002163605667007504,-0.007312848545856815,-0.0050405359495619625,0.002251597609548657,-0.004694201628434864,0.005460827297819093,0.005860213801033031,-2.9340712707187546e-4,0.0036476121532748344,0.006106505023765043,-0.004925906126980954,0.0045670407117369485,-0.003590314512868912,0.0016294136336356764,0.008518671589344634,0.003979658471173693,-0.0023539099333733556,-0.004797512722007139
Delphinapterus-leucas_NMBCIII1086.pts,NMBCIII1086,Delphinapterus_leucas,Mondontidae,Other,nearshore/oceanic,nearshore,oceanic,fish,suction,suction,suction,1600,mid,Type2,-0.07494146337393395,0.05634198895166443,0.06057029805118284,-0.006444452412002885,-0.04961350580043497,0.05800460612388614,-8.651980285559498e-4,-0.047368952157439075,0.0121567367170689,0.013653932052983379,0.03326205675081624,0.009751731372367536,0.0029164059537828135,0.039410945118313355,0.03683657952579641,-0.008329802625421899,0.03640185231879814,-0.01965444270279065,-0.007050413609325826,0.010805448339722875,-0.01526111905495256,4.163431051452377e-4,-0.024910954439571743,-7.406597117265827e-4,0.017492528849600352,0.017218129679643653,-0.0033997238193375096,-8.977223662596301e-4,0.006956715381019257,-0.006898198247479285,-0.0036073545694905716,-0.0075404278927711415,0.010954015645571406,0.0052763414227998285,0.011279894000969772,-0.007721517926141397,-0.008653603783636245,0.013501212803713072,0.00951339829064108,0.01125104240678423,-4.2508235004817455e-4,-0.0010748651016208332,-0.005557337945121666,0.008782319135758356,-0.006717744435666227,0.0010423702857277955,0.006657206028878957,-0.0016309308202611438,-0.007231304391305022,0.0018494462554683284,-0.006540275735838645,0.0030434916964132714,-0.0077215498454884105,-0.0027486310802821478,0.002017230407420287,0.003562995511934544,0.007536097745911022,1.6176823458695258e-4,-4.384189964220653e-4,6.413271795034447e-4,-0.0010944481679989442,-0.004176783984059123,-9.404197891280743e-5,-0.0033711127797294233,-0.00947710031425436,0.002060423952399264,-6.746680907883135e-5
Delphinus-delphis_NMB6679.pts,NMB6679,Delphinus_delphis,Delphinidae,Other,nearshore/oceanic,nearshore,oceanic,fish,raptorial,raptorial,raptorial,200,mid,Type2,-0.15096644952671506,0.03684365378433813,0.026067727221082297,0.01970751639808413,0.031680904728547815,0.04411164497282864,0.02168152739743724,0.06763426564800677,0.013873844858073725,-0.01295274251259512,0.006044834400431504,1.9946961329660203e-4,-0.026024069787629073,-0.00675470394597914,0.04961821769631202,0.035281403448999125,-0.02651124376673641,-0.02682493725436984,-0.005917963622792963,-0.016362340419773535,-0.014588018755360794,0.009900838503566663,-0.013133912571241331,-0.016525127977295277,-9.113673657333816e-4,-0.020343507266521954,0.015055452480344346,-0.016725438992863807,0.008849933821291303,-1.5135588735542058e-4,0.013198910451644034,0.019742353739260934,-0.004752971586025566,-0.01249350049561202,0.010916795453518544,-0.0074587974575427065,0.011672090202955933,-0.009371278636250095,0.006328874007998435,0.0011507189016007348,7.375751224046984e-4,-0.01554082964966134,-0.009164875496610162,-8.029937650266795e-4,-0.007896070791227052,-0.005149798382337149,0.0030453566242976053,-0.008785469699275043,0.004359315350837526,0.0025573341890715424,0.001142188058964334,0.002038036121305831,0.005966891330518954,5.7245482246751e-4,7.229355975673451e-4,-7.101721380118122e-4,0.002052410302034774,-0.0012715064845904278,0.006159277418563463,-2.869627622367559e-4,-0.001840440504582498,-0.002476883618657699,0.001594316768563816,-0.002523145999012038,0.003167572841965446,0.0020537044789479633,-1.1104942311982116e-4
Feresa-attenuata_NHMUK_CE1874.11.25.1_2.pts,NHMUK_CE1874.11.25.1,Feresa_attenuata,Delphinidae,Other,oceanic,oceanic,oceanic,generalist,raptorial,raptorial,raptorial,225,deep,Type2,0.06134213222681935,-0.09292587913033486,0.06403767239721288,0.036920517405784566,-0.030241312805258422,0.026687513673473325,-0.05529334856083992,0.033792039311422335,0.03357709723446169,0.09570175862270676,0.012628846027545843,0.014162602570282231,0.00592393158001427,0.006956786964671753,-0.013613485517179969,0.0042678929941480925,-0.039583240383856494,-0.043474470121851606,-0.012373941106596672,-0.013797200358071983,-0.008234485927209694,-0.007277829100526196,-0.0068140839762510915,0.024982533544800647,-0.024446306745518183,0.028953441769619743,0.0012408457393065589,0.002286275781612031,-0.016739490911819994,-0.007758554623981989,-0.008527989420089836,0.016417297414288323,0.008304803699527354,-0.02062735602302884,0.004276052667502682,-0.0028193769591942875,-7.358809922049293e-4,-0.0024628790461221827,0.0018844677904778413,0.0026153459561540993,0.0049566868804042504,0.0052952652412171725,0.001588639288850661,-0.004937269599754209,0.002375591277408629,0.0019701772117070014,-0.0010177319969715578,-0.0023517245802163406,0.004257465691013127,-0.005674911254783173,9.131523343206566e-4,-0.0036491771784623,-0.008705701618217692,0.002279097978252588,-0.0027894150873779074,0.0010368584629539433,9.470422840322438e-4,0.001664909240709336,-0.0011065383534146443,-0.0024145108964738022,0.0023542510566136837,0.0011310839391867164,-1.7213874690103756e-4,0.002764763274710329,9.72941921302556e-5,-0.001337211510472943,8.390974125725236e-4
Globicephala-melas_NHMUK_CE1947.12.31.4_2.pts,NHMUK_CE1947.12.31.4,Globicephala_melas,Delphinidae,Other,nearshore/oceanic,nearshore,oceanic,generalist,suction,suction,suction,2300,deep,Type2,0.3663833689092116,-0.08625682844306187,-0.033656254731895964,-0.2613556326104565,0.047810210379244385,0.07180950488783219,-0.008464278277221649,0.0698242984138169,0.05198830776570104,0.009738500815339352,-0.03603858897156511,-0.021618182978401936,-0.02980345737944036,0.008648841304937415,0.022912810874215716,0.0018231469941190177,0.03695756936685169,0.017496857903786824,0.010778006688912907,-0.01202223127643621,2.623386399175304e-4,-0.024697845605132045,0.008341556390007865,0.006988545919256204,-0.005243147204203664,-0.006568259115910077,-0.007003556445175058,0.0012413201625321806,0.0021027270308391784,-0.0044932582079288295,-0.005932207043657117,-0.0017225400818090416,0.0027737312256457987,-0.007063788616738867,-8.399842207346737e-4,-0.0014591468926759704,0.0020045056677935992,9.460997000095098e-4,0.00615992172147869,0.0026513203076227016,-0.004880034502137126,0.0023477949682062472,-2.1958318245568676e-4,1.7054115680098397e-4,2.079295982642323e-5,-0.00151384706916666,0.0020373494168143026,7.659821350157188e-4,-4.3127388901792766e-4,-4.183566181803186e-4,0.0016580099073674212,0.0029089510116050354,0.0011858391949126042,2.80401310520902e-4,7.055989581556592e-4,7.814154680860247e-4,3.9339799615014715e-4,0.0015663763533850167,4.128943900518758e-5,5.844020699430814e-4,8.213439531281307e-4,-8.070690674064792e-4,9.95885385213369e-4,-2.954491640921018e-4,-3.8409112684172075e-4,-2.95595898625569e-4,1.272272865020393e-4
Grampus-griseus_NHMUK_CE1920.12.16.1_3.pts,NHMUK_CE1920.12.16.1,Grampus_griseus,Delphinidae,Other,nearshore/oceanic,nearshore,oceanic,cephalopods,suction,suction,suction,500,deep,Type2,0.19414232552044003,0.020715061036230744,9.58355049743802e-5,-0.01680114100350204,0.07915300025710519,-0.07970922834838418,0.010251838050211006,0.009714739156372817,0.006346508553762957,-3.744528146306369e-5,0.03044190489315575,0.017853276125875034,-0.02574870230772216,0.018022319114538967,-0.02945181863612571,0.0074786369838589824,-0.0015455312913879742,-0.015950683181630888,-0.022899761158791512,0.0014147175082941214,-0.013893181829738017,0.0020860962889383086,-0.00841490268453987,-0.015159588159768866,0.010326259681737388,0.005356091528625085,-0.00914033724600972,0.015438692729949268,-0.005593078690311813,-0.0019381569599081227,5.294580727268854e-4,-0.0072294527718994115,-0.010170040484876993,-5.770622505336123e-4,-0.007248999855949578,-0.006519431957458535,0.00835797640715181,0.0024215868609445074,0.013398316226813499,-0.015381944908968898,0.002559753320310552,-0.0018341360859213452,-0.0015139958670329413,0.010121246630387848,0.0061449078199802085,-0.0012487834929195355,0.0029100135960405346,-0.0060548428161712915,0.0026774600025895345,0.004798632132102204,-0.007215280991853367,-0.0048289329517582445,-0.003509584200729185,-0.006536109451561518,-0.0026275919625767504,0.003987335214991331,-0.0061899331791155955,-0.007440148655617305,0.004126308918620554,0.0031955003151295487,-0.004155621121650219,-0.0011902610405363748,-0.003515121005731958,0.009367825381011236,-3.935399367834674e-5,0.006168271266816194,-7.256586291058832e-4
Hyperoodon-ampullatus_NHMUK_CE1862.12.2.2_2.pts,NHMUK_CE1862.12.2.2,Hyperoodon_ampullatus,Ziphiidae,Other,oceanic,oceanic,oceanic,generalist,suction,suction,suction,10000,verydeep,Type2,0.17562754194716934,-0.08892248702051915,0.053247770985861025,0.08577693892073898,-0.061490603073727015,-0.11022947751559233,-0.04071131514236957,0.047576622419369045,0.018399732975432806,-0.014734418330348359,-0.006505467922286979,-0.003719959495563647,-0.06468349721543408,-0.0141142777548274,0.006448602114721312,0.002356509218932405,0.021113379374540196,0.0028780950466008133,0.012980461712531949,0.030892638370929218,0.0045401478721307,-0.007820909726476947,0.012171518979499137,9.173696367567196e-4,0.011322666551367946,-0.009041675941657851,0.02554020863860943,-0.009449785486282065,-0.016114946455501943,0.007855662123077783,0.005060652393036446,-0.008009957548362152,0.004860117496847111,0.0016793016760568642,0.016476504182422337,0.004620654262089333,0.014384065861189108,0.012025540431978735,-0.00525176454844266,0.01100597242642984,-0.0014345445992837518,-0.005149700914608735,0.009808423665572481,-0.0012813470528518591,0.002837931808271467,0.009115018294663204,-0.0035755208954399422,-0.0035424652601900634,0.0023809526635027935,-0.0014774039135945448,-0.005094961363015504,-0.0062623121865800265,-0.001468761134188179,-0.001464737541299818,-0.002161877028945695,-0.0019618370468087584,0.002514684650634683,0.0016016965694391806,0.001604484363542096,-0.001250006252225747,6.814498647340209e-4,0.002146468453082055,-2.7829838468505606e-4,-0.0018513667221539203,-0.0029479780894010542,0.0013022246307973883,-0.0012229869380020375
Hyperoodon-planifrons_NHMUK1934.7.23.3_2_reflected.pts,NHMUK1934.7.23.3,Hyperoodon_planifrons,Ziphiidae,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,Type2,0.04272334873074025,-0.09454221220141107,0.023681404013067394,0.006644586799018082,0.042081586983115184,-0.02676268447705071,-0.006725994236256224,-0.04441793619162991,-0.01826332360643915,-0.006374485386429396,0.005523891322844319,0.02123223732953084,-0.018668460224177563,0.016230862846807134,-0.017229170079633756,-0.01162970758262336,0.00806617747937101,0.02540950651778949,-0.014977210310826262,-0.005194264053032559,0.0036126413389990456,-0.006047325065541233,0.004640191093605108,0.007108066882275694,-0.008669588728868532,-0.003986240096580366,-0.0026818712189521075,-0.005890883794160274,0.005311067351761613,1.3849051595349123e-4,0.01660687819125537,0.010964316530924747,0.011771600191734378,0.0038428196683703273,-0.008599552017851557,-0.008447210803971946,-0.009947223150435142,0.0025713268856612805,0.00906764848868588,-5.86252395231556e-4,0.015563908041005716,-0.005030440136169974,0.003868169231554412,-0.016499839322404675,0.00503182050519641,-5.028651402910299e-4,-1.6032776001303123e-4,0.0038603153844367533,0.0028512792559550874,-0.0014158172230751237,-0.001990615184651257,-0.0010599664619403747,-0.005039337319808404,0.009781583454276101,0.003503772207984715,0.00642645287833226,-0.0065426942297914055,-0.00702370373306511,0.006473139653880542,-0.0024566375665068564,-0.002540881814658584,-0.005040032327453234,0.005391113334695488,-0.010403899649872393,-4.0848416205110217e-4,0.0011355079452975022,-0.00397879545756017
