filename,specID,taxon,family,group,habitat,habitat1,habitat2,diet,feeding,feeding1,feeding2,bodysize,divetype,hearingtype,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68
Inia-geoffrensis_NMB7167.pts,NMB7167,Inia_geoffrensis,Iniidae,Other,riverine,riverine,riverine,fish,raptorial,raptorial,raptorial,207,shallow,Type2,0.029712878741123064,0.030272591688501174,0.0455772930608901,0.005109797029968611,-0.01620414748117048,0.048928570002075435,0.004029887056316733,0.01882572789746141,-0.04921525199384557,0.011420418174559339,-0.009817442924059755,-0.02285253787283358,0.0041526490872687465,-0.02585256787724187,-0.02561010560534949,-0.03898094482514091,0.027926176552651897,0.0023323307723995728,0.006442046308361945,-1.984480038252019e-5,0.002804367663296571,0.012189573949668239,-0.03931474909961682,-0.031163171829788814,-0.0045368927597431085,-0.008991536131123402,-0.005096428371588765,-0.0069632591122929435,0.009626491431077909,-0.01094827461618339,-0.005888710488555452,0.013743754348401676,-0.012997290860110887,-0.004600276981632445,0.010714232034493969,-0.0088484234058155,0.014899707828216351,0.007250439686107462,0.005844975101242595,0.004804046182806908,6.77908465375721e-4,0.010701496562639192,-0.011643966188752783,0.010842335377649734,-0.003196022876279697,0.007150168863343173,0.0035149882429144053,0.0021770107318441812,0.003272422020978039,-8.476428646436436e-4,0.007524558809285744,-0.005432125066835344,0.009156964056827897,1.9610638059027992e-4,-0.003103124761181135,-6.075323571609316e-4,9.512362885291251e-4,3.2263160571258505e-6,0.0011059612523110403,-0.00902172209989393,0.0024469615016334857,-8.381968294645584e-4,-6.546081528482633e-4,0.0022748187221252715,0.0011684791217236245,-0.0020549680224670637,0.002815138398153958,0.0027537248094525292
Kogia-breviceps_NMVC24976_2_reflected.pts,NMVC24976,Kogia_breviceps,Kogiidae,Other,oceanic,oceanic,oceanic,generalist,suction,suction,suction,680,deep,NBHF,0.14511612542739738,-0.01783989592179607,-0.08395641393584577,-0.02615594317918938,-0.012032055769283808,-0.04224675016235222,0.05492870320627644,0.044065029178299096,0.006576400704419659,0.009694517602455478,-0.028440059932626813,0.015575390019597016,0.05515132915851396,0.043221211945256306,0.04104719125649425,0.001094854349663584,0.014147850831982922,0.015835875737362688,-0.009089795165551631,0.020837108025964148,-0.027590856275242354,-4.899092167067827e-4,0.02892614535471531,-0.008672032441707197,0.01705369273712876,-0.02248328167643737,0.0022466463118234535,0.008024418689142578,-0.0051375256824916235,-0.00895787954876203,-0.0128929855324166,0.012018079366139125,0.007311070962892627,-0.005363399017803644,0.0025735302246550746,-0.0071300560233436535,0.0020838110552861755,7.037511655283707e-4,0.01001907168728228,0.001458837294212843,0.012233695708687941,-0.013808123888053938,-0.004307098481770277,0.007223316789986084,-0.0026476274513912985,0.00462550694472393,-0.00393829521626846,0.0037407919662783336,3.1076112491083287e-4,2.3410381823712906e-4,0.0031683074504716933,-0.005269087597614503,-0.005708416728222927,0.0021372494487160807,3.8591770167092465e-4,3.6210669932310735e-4,-0.001774875513154247,0.0018864350972818958,7.43665752858453e-4,-0.005204326544249562,6.94493383862102e-4,-0.007189609024838558,0.0010669976874806153,-0.0040486093020124705,-0.0020189551438859477,5.906761401325674e-4,0.0016262622126989644,-6.532511093801851e-4
Kogia-sima_NHMUK_CE1952.8.28.1_2.pts,NHMUK_CE1952.8.28.1,Kogia_sima,Kogiidae,Other,oceanic,oceanic,oceanic,cephalopods,suction,suction,suction,280,deep,NBHF,-0.03996743854378214,0.007356914815278931,-0.09350324719190266,0.042096096985821584,0.00237298676422134,-0.08046774243423124,0.026894830411571525,0.021501971191301258,0.01874312001692808,0.029334723580999967,-0.008496695845867689,0.016622386323346335,0.007150832423657409,0.03329161375344589,0.004071725935826331,0.015900461307412135,0.02326867466903469,0.03490457645150454,0.00513554925191523,0.02051523279276264,-0.014570376716169951,-0.025729660574808903,-0.02465055878551967,-0.007018545046905474,-0.05085228768019367,-0.0032618829280525747,0.009620302742364192,-0.00444655204231309,-0.007944806409166791,0.009022475927736683,0.0028700091819146073,-0.0015400533299363794,0.014415080590199367,0.0036140565065944648,0.004665432229841483,-0.01009013705236238,-0.00617583465513746,0.005612663364292919,-0.01860863749346685,0.0068920210418430055,-0.012225533882515021,0.006772594792016609,0.004187921140777375,-0.005425207544552558,0.0029017337531559795,-0.0026650355164999566,0.00507005341372877,0.003148594863306239,-9.130733138629249e-4,0.0023673120397976134,-3.6593736448716657e-4,-0.0044416244636617825,0.005049732815465202,-0.0039374994645082996,-1.099233734594695e-4,-0.001161331177403472,-2.3637575441940082e-4,6.484525059363691e-4,0.006612422331744461,-0.0011839359022042734,-5.789851754472428e-4,0.002001841422195791,-0.0024660523905273672,-9.236509466097031e-4,1.807900697958108e-4,6.013451275462573e-4,-8.688302059766407e-4,0.0030075756837387177
Lagenodelphis-hosei_NHMUK_CE1895.5.9.1_2.pts,NHMUK_CE1895.5.9.1,Lagenodelphis_hosei,Delphinidae,Other,oceanic,oceanic,oceanic,generalist,suction,suction,suction,210,deep,Type2,-0.005338471717127693,0.0515403334345062,-0.008122337834435766,0.017908960834633118,0.04007634883965961,0.0536120180954249,-0.007657849017622348,-0.006337739730337952,-0.025788270500199714,0.037010551521227585,0.025640920677773377,0.0018817563084199578,0.0018492848852151372,-0.0032344650200194025,-0.009384717688616708,-0.0030443146925803522,-0.004832025840070622,0.011698312554607852,-0.00235135121765862,0.030580930103292953,0.010022555096175025,0.020735587883027026,0.005672344056554177,0.002831284938473895,-0.007328982320724104,7.079676544423587e-4,0.0013872926397900762,-0.013401644224193165,-0.0035103722193661883,-0.0114490268615662,-7.012211997534417e-4,-0.0015250851361350891,0.010416892889476647,0.010661435089490913,-0.016021676704607888,0.0024316783368362915,0.015608752634550234,0.004503313024423536,-8.996276461013472e-5,0.009133949587055122,-0.005188737917272019,-0.01160659870597975,0.014299018190481528,0.010237208001420188,0.0031937668942178445,-0.010764566118749028,0.0050594943156734105,-0.006569252657980379,-0.004932300741569585,0.0018280388383977708,0.010407726576577481,-0.0020250451909961946,0.0015708272031761158,0.0033798366104542715,-0.0035365215391211,-0.008539298031179901,0.006140981558342988,-9.17459416514635e-4,-0.0033024293577438037,0.008891297742912033,-0.0019462724092188899,-0.008521412833992277,-8.506682709729028e-4,0.0038526994618798887,-0.0036364263055733174,0.002074336596975517,0.0031419102745621963,7.803619857621826e-4
Lagenorhynchus-acutus_NHMUK_CESW1928.19_2.pts,NHMUK_CESW1928.19,Lagenorhynchus_acutus,Delphinidae,Other,nearshore/oceanic,nearshore,oceanic,fish,raptorial/suction,raptorial,suction,235,mid,Type2,-0.16698076586881616,0.057604255561549966,-0.009776507499589871,-0.009180348520193744,-0.04679717033678279,-0.04218891543483449,0.008278912894833039,-0.03977770071119887,0.030982567826792012,4.261400482951448e-4,-0.024600733052735815,0.001901515798005707,0.003621688272061463,0.01821264966984718,-0.018796470210541327,0.004415149834364411,-0.017210299811204047,-0.0017283000640916767,-0.022769150061611697,-0.02401223981701847,0.01641148438837833,-0.005667975327703755,-0.011618225890624093,0.016896941271340404,0.018943817531610688,-0.003949412836615703,0.010310467550785685,0.00189933910101707,0.001995731596152546,0.006335666214099696,3.5706295278739337e-4,-0.010425041984483265,0.005979516320580638,-0.005360134851011424,-0.004162017088666157,0.0038740490321190675,0.00546495088705068,0.006597006085085027,-0.0037569155021844455,0.010777212058831469,0.011248718329334596,0.010930188399558784,0.014049959704031527,-0.005661949345576902,4.3958569928209896e-4,0.006088631712885122,0.0023315781005569056,0.007687816227808649,-0.008144121484663164,-0.010570236360262568,0.003876808710984534,-0.00719885270114641,0.005399128462972941,0.007297453435230754,-0.005615705345383611,-0.004837068768101673,-0.0036078560974424326,0.005046292110472052,-0.0064866661100518,-0.006112586433608,4.5822017179645094e-4,-0.003011409155980281,0.0031521599335616384,1.044647305393345e-4,-0.0064600231637029016,-0.0036389264275364817,-0.0038487839582650057,0.0014142466641542113
Lagenorhynchus-albirostris_NHMUK_CE1848.7.12.12_2.pts,NHMUK_CE1848.7.12.12,Lagenorhynchus_albirostris,Delphinidae,Other,nearshore/oceanic,nearshore,oceanic,fish,raptorial,raptorial,raptorial,350,mid,Type2,-0.32014670910068194,0.016005863621980646,-0.08429635745151695,-0.012968694973205552,0.12576288653241985,0.007903239846322525,0.021450062636078456,0.031207588655001874,-0.029655692494015246,-0.09659890344262119,-0.07175387362725805,0.017022424265087432,0.02622752128292411,-0.020778358381576812,0.024022705512550046,-0.0031966468265041364,-0.02797364325227907,-0.03044069521593718,0.005640927527714696,0.008924432269138272,0.028811747939152636,0.006041868569573101,-0.022395142303340176,0.01273085170950639,-0.014415843931203586,-0.0018752442144205092,-0.014786745930591368,0.00688967309589904,0.01036849345503584,-0.0026351918062505713,-0.004500779931327747,0.016728269881650788,0.00917889228446835,0.007429136402903867,-0.0035037742494016494,0.004826738404902664,-0.0011141835724792722,0.0010411338364450982,-0.0017990891056391244,-0.0026663525237347377,-3.6829464574669426e-4,-0.00416310023129905,-0.0012987093708946742,-0.001717383582783422,-0.0039266510867863496,-0.002641939371413244,-0.0022544827192792056,0.006695616211965413,0.002394291258268491,0.002445011857770396,2.3744189218311202e-4,-6.556864829550797e-4,1.2266644509599428e-4,-0.0012988505709635703,0.0014429632734823477,7.909478583664715e-5,-1.475908378405144e-4,-5.974949933078066e-4,-0.0015112666430532758,7.046391274269782e-4,-0.0011161119879491447,-0.0010776611734090264,-5.952806121409649e-4,-2.2487253841702156e-4,3.2403146222097115e-5,6.712815946264341e-4,-0.0017369762198308982,6.539142500501247e-4
Lagenorhynchus-australis_NHMUK_CE1944.11.30.1_2.pts,NHMUK_CE1944.11.30.1,Lagenorhynchus_australis,Delphinidae,Other,nearshore,nearshore,nearshore,generalist,raptorial,raptorial,raptorial,115,shallow,NBHF,-0.009234580343391358,-0.010241813232105212,-0.04409445859091721,-0.0024766566170091576,-0.026837752014210917,0.008759247775091445,0.029669520504492265,-0.01577493006002037,-0.021067961354744518,0.002585997292611398,0.0012990945408148046,-0.009896535271752218,0.006343198439893999,-0.018695982338271185,-0.021193820423718965,0.045869215214176785,-0.0046627558598957,-0.02245144907412982,0.017367727590703378,0.0021766901578809993,-0.02980486211389324,0.002003798098285061,-0.006057254916375387,0.0032382152719831647,-0.008639718039941817,-0.012664190917073385,-0.0072393850814309714,0.010100254518028623,-0.00787203932086816,0.016209218715051044,-0.003276217011782425,-0.013469549503834943,4.2779146749540985e-4,-0.019598222304770485,-0.0027247831353810117,0.0034947303684375133,-0.006333120640166832,0.013599709096231101,0.003171027939846587,5.58278644258602e-4,-0.007440800062753373,0.003910921826298549,-0.016943453171745733,0.0016000723417225937,-0.002846965215776313,-0.004494853173191147,0.0012644174477791533,0.001523508638168731,0.0024443101871246746,0.002687072801098862,3.4923943838732573e-4,-0.002404942273405823,-5.996957827787082e-4,0.0012171751085340774,0.008139525804170945,-0.0020539751781121158,0.007120328027518888,0.004954152975604339,-0.01349891877793265,0.003834218885969275,-0.005682061468505705,4.7994723141593675e-4,0.002191547448055055,-0.002267864645958943,-0.004108471671771119,-0.004096722523019609,0.005536181474573783,-2.9501577488957794e-4
Lagenorhynchus-cruciger_NHMUK_CE1960.8.24.1_2.pts,NHMUK_CE1960.8.24.1,Lagenorhynchus_cruciger,Delphinidae,Other,oceanic,oceanic,oceanic,generalist,unknown,unknown,unknown,94,deep,NBHF,0.025411279943050518,-0.006371694529193976,-0.03832244550536996,-0.04172423963488326,0.01616149521648643,0.01736921387429348,0.03011165875948616,-0.04118270371029918,-0.019507323127918724,0.002384264505745356,0.016891206121169264,0.008771407397186346,-0.010187173935653195,0.0038767820954645456,-0.0065782884152643314,0.025329015198220728,-0.007087110245989607,-6.841044889280302e-4,0.00506253351920466,-0.013457766025675192,-0.00518137676649782,0.025890809360392873,5.456740643201395e-4,-0.0031244634170099488,-0.009381779965762657,-0.011925523737233823,0.010060217697867503,0.007233912048138889,-0.02072069086747559,-8.140814668591331e-4,0.025743801120120778,0.011533637781337655,-0.011657196316873304,0.0076845873876709376,-0.008371023845697085,0.008805379479059969,-0.0024947922869346666,-0.001291188992624961,0.007583198255268949,0.0020803299077951382,0.0015105791604797497,-0.01068269431306183,0.0035007134793899122,-0.006581053626718223,0.005265358202024817,0.0033466930758633863,-0.010825375200883431,-0.005333673644110578,-6.193437293037468e-4,0.0013650849895086126,-0.009770027599349735,0.0032881831116779794,0.006836425297734963,-0.0047956417108147185,-0.002615768646979697,-0.0055663024238668465,0.003567428773574335,-0.002040528699552516,-0.002604280413877881,-0.010826457673519597,-0.0027095198345158562,-0.00392136572099416,-0.006642998009779728,-0.002172700272758189,0.005223046465625674,-0.004092893139627538,-0.0020894689217596627,0.005581462629050434
Lagenorhynchus-obliquidens_NHMUK_CE1966.10.25.1_2.pts,NHMUK_CE1966.10.25.1,Lagenorhynchus_obliquidens,Delphinidae,Other,nearshore/oceanic,nearshore,oceanic,fish,raptorial,raptorial,raptorial,198,deep,Type2,-0.22851900500439276,0.029201240531398304,-0.06005932992868934,0.07326864564454831,0.0563192096513138,0.019219558005162358,-0.05435466498193282,-0.01844621676889676,-0.003730744606750272,-0.01909892785708307,-0.04871743418172691,-0.03122873549914595,-0.006968772911140433,0.035850330372831966,-0.0054056325247248405,0.03191871719825293,4.0588281183487405e-4,0.012792815720657212,0.026289379555314643,-0.015158682637553036,-0.0011206803604377705,0.006447141934064716,0.02107223421635279,-0.013297435841706035,0.0029245017192575215,0.015161233081331986,0.014028634798342871,0.007191718701347798,-0.007325582532184127,0.004040336223871584,-0.006573383881742948,-5.448877433733596e-4,-0.02375731633928404,-0.002816191598679428,0.010656012377260349,-0.015400639002931614,0.001486242762006801,-4.4088706714678256e-5,0.003006231385764296,0.008784605991795948,0.008309362539464016,-0.003918407832551747,-2.6428400833105486e-4,-0.003315067855304735,0.0019184151583886977,-0.012266213849966876,0.009692182027767497,-0.010440144173551774,-0.0037358315173916076,0.0028975603801374957,0.0025949353087625594,0.009289602331949542,5.070926973891945e-4,0.005516397111034397,0.0047270531903190905,9.435863276696462e-5,1.577933637205645e-4,6.632894448442867e-4,0.003715831511810323,-0.004212522119358835,0.003800311074602769,0.0015363492390140128,0.0026158009420076747,0.0030266105861779433,-0.001626293256372849,-1.3280532823604902e-4,0.00229517302759747,1.3176146837777796e-4
Lagenorhynchus-obscurus_NHMUK_CE1841.1733_2_reflected.pts,NHMUK_CE1841.1733,Lagenorhynchus_obscurus,Delphinidae,Other,nearshore,nearshore,nearshore,generalist,raptorial,raptorial,raptorial,85,deep,Type2,-0.04157858876666936,0.004800789361145213,0.025764806322671963,0.011445241808047313,0.01659285252256162,0.011275847414571716,0.02800563275324796,0.010810351294079328,-0.04648681722143131,0.004542782471240419,0.024816279138003883,-0.013437774958650447,5.317669715772607e-4,0.012728130388291148,-0.007668936404675744,-0.004020181198908687,0.021781283729245742,-0.011837321571381749,0.023269804025906143,-0.012574421316370309,-0.005550680552710962,-0.0073234756979954395,-0.016755549071435547,-0.015005575362695218,-0.006864236850494966,0.00766133002261636,0.02211184149196349,0.01925213643157593,2.89783095867711e-5,-0.009977927734190192,0.0194385545009671,-0.003520480158920582,-0.00953479010167549,0.00683643945745336,-0.007727784284188116,-0.0027258375010062014,-0.0058023693487521495,-0.002191508126346315,0.013000220293384794,-0.007809053687899271,0.001988389085903096,0.007613643963819603,0.0022910143278759296,0.0026353249667203224,-4.7011933790534353e-4,-0.0026039692315125633,-0.012708939422233204,0.012343103986863809,-0.0040539711245178075,0.005211399955156638,-0.004228229654401663,-0.0024643441504850925,-0.009228203184808555,0.002693943336273609,3.479040878929671e-4,-0.007107549102182844,-0.009513168362653377,0.0035710452554615587,0.0029271916482066576,0.0062993309470457896,6.838834678807462e-4,-0.0018556547683387752,0.006740889652140235,4.981800588725865e-4,-0.005082542552000567,0.0065333356253384515,-4.259585502739482e-4,0.00242246179750629
Lipotes-vexillifer_AMNH57333_reflected.pts,AMNH57333,Lipotes_vexillifer,Lipotidae,Other,riverine,riverine,riverine,fish,raptorial,raptorial,raptorial,167,shallow,Type2,-0.11187864753386453,0.04829650598707084,0.054550414311631,-0.010265012047292254,-0.06834223294100579,-0.09704338298886353,0.00792272057985265,-0.008377891098547155,-0.005471488656536068,-0.01353504963904146,0.01735860364738484,0.032212181157148884,0.027877246587777158,0.007402827645272235,0.0034493979011396346,-0.019346613551485876,-0.013418618859392065,0.007495956526563509,0.01303249877079192,-0.005127613082755177,-0.012055066153728986,0.015361950083069693,-0.006878563117786797,0.020659505528986325,-0.01531474236417968,0.020488324099862662,3.196897139672584e-4,-0.026461848509004175,-0.020052399002482197,-0.016382971742230884,-0.019271699894053498,-0.0064348303115123445,-0.008612349923230622,0.01088268956211969,0.006807995596509994,0.003599351416978793,-0.003152758007447236,-0.004878064717780994,0.018321453781968235,-0.009214354875774008,-0.0024003759685054227,0.001751230271282234,-0.0018789878101046513,0.0016638802809575042,0.006438793616782036,8.844447189705667e-4,0.0032705138117941294,0.004202306429293275,0.010890111416260674,-0.004853662638594678,0.0010731227253338626,0.00998750589365016,0.0067061230228444395,0.0057116462676660654,0.005914836962853844,-1.4841213965193612e-4,-0.0013472517849630098,0.0011044495249903303,-5.536170353592787e-4,0.003299135513725764,0.0011236442553450526,-0.0035673356328474975,0.001521713405617383,-0.0031239868311228186,2.824476418522647e-4,-0.002397157401624047,-0.0013695602421929746,0.0018901034305261026
Mesoplodon-bidens_IRSNB16232.pts,IRSNB16232,Mesoplodon_bidens,Ziphiidae,Other,oceanic,oceanic,oceanic,generalist,suction,suction,suction,1500,verydeep,Type2,-0.060639984166020365,-0.10956402226172852,0.050572227351898494,0.03448222772569883,-0.040186299240804996,0.012903989402627773,-0.026520437224024328,-0.05664629702899437,-0.05106898087624399,-3.5647852012938495e-4,-0.010545364816480414,-0.025653838301034744,-0.008643725690613328,-0.004449438948512311,0.052647089362233473,-0.011935463163687939,0.004066940654919017,-0.013295198099937055,0.03887936439731648,-0.0036802543889375428,-0.01123451552652086,-0.020695271522695787,0.035975594544540655,-0.012825753474003544,0.008920002738438248,0.0084903719769854,-0.0036333639192134477,0.00887512012899307,-0.006531133050734754,0.001233236709610314,-0.013710815866499302,0.011265302481459565,0.00763735563952136,0.00526412823026917,0.0026376481623636167,0.002675952944327178,-0.0019426733906443782,-0.009554217341745651,-0.002037796359231581,0.009612419913053451,-0.019509027905518995,0.012244064603378466,0.005746573027282091,-9.486264105103147e-4,-0.01066222174177108,-6.457455042056178e-4,-0.008016631346826113,0.0037809920285347756,-0.0018809298778716353,-0.0071068204720591355,-0.001195150664780806,-0.004468664148534712,0.0063242448055948015,0.0035685168531254673,-0.003772243749806881,1.8597497302454168e-4,0.004022761736771856,-0.003546745025388057,-2.6954918988219623e-4,0.0021352783617075194,-1.9913282468387642e-4,-0.0023086314380269344,-0.00316496410917697,-0.0013141548693513508,-7.653778793217025e-4,-0.0022221901035584884,-0.0014308988611530312,0.0013150602789430575
Mesoplodon-grayi_NMVC31378_2_reflected.pts,NMVC31378,Mesoplodon_grayi,Ziphiidae,Other,oceanic,oceanic,oceanic,generalist,suction,suction,suction,900,verydeep,Type2,-0.09129642960397442,-0.1634868106452863,0.01999247008394911,8.365559362564937e-4,-0.04344834378607262,-0.03213505353379466,-0.007596756151662779,4.6388918652020704e-4,-0.05810737462818811,0.008944563703074703,0.02145832332102707,0.013081310141186738,5.056276894173945e-4,-0.027382439327659516,0.006484185343399651,0.009019150885245056,-0.013394788866780777,0.0012670140276198412,-0.005637785187780468,0.02387518376827905,-0.01912071312154848,0.016640465306316656,-0.0028301684416544106,0.01740849526656792,0.0059904228469402805,0.0027490001755593745,-0.010549406508977165,-0.0104562322302369,0.013035455687325807,-0.004550129046574991,0.0052032723842918155,0.00999738525186177,0.007586500124416522,-0.017250734959829712,0.01260367159113356,-0.013221242232285688,0.011820460776157431,0.006797368874788067,0.004629589697492342,3.0219240439509695e-4,-0.0070270724548487104,-2.561435260191949e-4,0.010339909759640614,-0.011813063008992309,-0.00454192059375239,0.007902035408633136,0.005002797670545763,7.992273929351906e-5,-0.015350066820722605,0.004960936123476334,-0.005102982652163513,0.012623049155576558,-0.006060391101992723,-0.005163535977791683,0.0023750217897738767,-0.0019328101402138955,-0.004810438709245945,0.0019228449970409164,0.0019098890048828802,-0.0031008967115763162,-0.002137556772681685,-2.128280416003343e-4,0.0037018961167308456,0.003017271447484818,-3.4873870390680363e-4,-5.061022650895221e-4,8.382003922543051e-5,0.0010562324163847078
Mesoplodon-hectori_NHMUK_CE1876.2.16.3_2.pts,NHMUK_CE1876.2.16.3,Mesoplodon_hectori,Ziphiidae,Other,oceanic,oceanic,oceanic,unknown,suction,suction,suction,500,verydeep,Type2,0.04003795106646373,-0.1694436834464382,0.08186327634807714,0.04724168537216905,0.03152372968251956,-0.029712441216337985,-0.03452772455281137,0.0016989573575509351,0.05078335330838305,0.0025286245156282594,0.0352191516095234,-0.020465448958495887,0.028055788101387483,0.03507483297916035,-0.0032501190404723482,-0.0068522552279164746,-0.0016425952082471395,-0.04943394475308515,0.021480067088899883,0.0029426957715841234,-0.0030377221360299396,-0.020681871101355418,-0.0043595721381069485,0.017018283456544707,-0.0028291413204302256,-0.028327402256164366,-0.022520781509607284,0.0028659700195353744,0.006060574596160145,-0.01406784136761384,8.413293338334257e-4,1.486625746802778e-4,-0.020667847546361442,0.0141410453755606,-0.012172672405132005,-0.017100931033655592,-0.002392524284927627,0.004530318329717768,-0.010082028578113382,0.007749359106630317,0.007215739405308815,-5.050286836788138e-4,-4.845670286541998e-4,0.001380344611932263,0.008650811688542084,0.003715254029997323,0.0010636405896561386,-1.440525220497603e-4,-0.0012137863592564038,-4.683180208022181e-4,0.0028109349801214117,0.004182954003928505,0.002638747252025587,-0.007294057052900062,-1.1461587997166823e-4,0.0031129015382997637,0.0017013975190201989,-1.536042371019653e-4,-0.004040243359671364,0.002315165782091682,0.0021743615949356356,-3.82579550014445e-4,4.631363116246035e-4,8.062175181571533e-4,-0.001344130712121941,-3.614702333116809e-4,-0.0019295809807774434,0.0014759179340053184
Mesoplodon-mirus_NHMUK_CE1920.5.20.1_2.pts,NHMUK_CE1920.5.20.14.52,Mesoplodon_mirus,Ziphiidae,Other,oceanic,oceanic,oceanic,generalist,suction,suction,suction,1400,verydeep,Type2,0.24600956043171587,-0.03783695184713186,0.1127001271833632,-0.034326598225992225,0.06838668940038205,-0.09549620143194222,0.052071348665901344,-0.022871267846306036,0.018876878850507657,-0.04658061003215697,0.04472612265817316,-0.050631040543291185,0.01970982545299571,0.005592318946885464,0.0049793115843277625,0.05055359486403738,-0.010867095434135709,0.0252699688807439,-0.0012646149204999723,-0.023089022602939588,0.022800972967048604,-0.0016625711159522346,7.229690166728583e-4,0.00715090007696044,-0.015160662276324571,0.03455767960525299,0.005360457917975924,0.01225955159430945,0.01701642771218167,-0.002099317578544329,-0.00451572567556437,0.007095985088380699,0.002949604871732775,-0.0057819735396218794,-0.0026470137927300085,-0.005602928623507151,0.008484338628873444,0.008648306725129047,0.007330796296861842,-0.00535191643894234,-0.0058786443402708746,-0.005078125202653859,-0.0023604556152493966,0.005491764050708438,-0.006331484916142603,1.0956067374044592e-4,0.0033673690752299857,-3.857991805809556e-4,-0.0010715242597027811,-0.0015796137276216846,0.0014369272425446746,-0.004497175661115749,2.5232626608256303e-4,-0.002429126368565738,-0.004726090423303707,0.0010536524340228812,0.0010674812114299331,-3.021040287782824e-4,-9.957975121281746e-4,-0.0015584767494730139,0.003372953741511053,-5.341885303886376e-4,-0.00295420364735627,1.3965157110996913e-4,-4.005240867245484e-4,-0.0010633079857621424,0.0010597510526107873,-0.001535358344710589
Monodon-monoceros_AMNH73315_reflected.pts,AMNH73315,Monodon_monoceros,Mondontidae,Other,nearshore/oceanic,nearshore,oceanic,generalist,suction,suction,suction,1800,deep,Type2,-0.0968652690411923,0.016267804222868342,0.02196907344075507,0.0028651382357092405,-0.042219491075032964,-0.02708545217480201,-0.027222374857556762,0.014007938492065322,-0.007231084929844713,0.013613157129128386,0.015500275004378344,0.02903000300816446,0.0020850986168950525,0.0015252986073821656,0.007430378225064878,-0.003536849590228118,-0.00816655818038143,-0.004558005543151606,-0.0014191153549489288,0.02027617743725308,-0.004575144200190868,0.035893974634633403,-0.012148148490731998,-0.005590413131686718,0.027013701519249363,0.010132499946457933,-0.0021060859267141843,0.019525850477415355,0.012281151621948046,-0.008577904586899984,-0.0022931437425808094,-0.004424248505617527,0.003180432850609235,-0.0017503733800863944,-0.011788105337328552,-0.017593038164994475,9.691023041095365e-5,0.0023193180867575555,-0.008112343182212732,-0.009947089979661776,-0.0022887833038302244,-0.002617439375466037,-0.012398056565807785,-0.010280034068821147,0.009176245486767844,-0.014057900687930046,-0.00332598016018583,-0.0023801222237421617,-0.005876230897058441,-0.010050356629491913,-0.0043625699740845545,-0.00699340592444168,0.007340856178539645,0.00446582411004081,-3.948513700828034e-6,-8.189560928530252e-4,-1.8931359653627994e-4,0.00519279827912986,0.0025495651568390528,7.476290189781619e-4,0.0032404670806093104,0.0047059736800635675,-0.008688815230137014,-0.004644664541925493,5.235623029772973e-4,0.003986128015852334,9.126774827680179e-4,3.027284811732428e-5
Neophocoena_phocaenoides_NHMUK_CE1903.9.12.3_2.pts,NHMUK_CE1903.9.12.3,Neophocaena_phocaenoides,Phocoenidae,Other,nearshore,nearshore,nearshore,generalist,suction,suction,suction,55,shallow,NBHF,0.04476648057574908,0.0632916569190458,-0.04389949383450351,0.00946981685203936,0.03064699269547526,0.00482155288329442,-0.005324745331998234,-0.009077896334381542,-0.007263023323398353,0.025266297276019666,-0.015918878043211425,0.024575407213356226,-0.04706860931922069,0.0014452845757999086,-0.018921540664184458,0.0172279911398307,0.02862971504928406,0.01082538446940518,-0.002993101319912266,-0.006134899445392375,-0.004112693907854899,-0.008536750783122738,-0.005258330430464023,0.018535696607733475,0.021574503049523106,0.004219707083234826,0.011030684747979498,0.0035832178665939694,0.008319697549390234,-0.025266619366759495,-0.002288053650839701,0.021460033481586035,-8.090692664908602e-4,-0.006595541135212308,-0.003510991681275365,-0.004240338533735723,-0.018975803321242445,0.007488546864427704,-0.008256560657740412,0.0013279486542542328,-0.011441771843234983,-0.008840939607672271,-0.002451538672602211,0.0029615364712794086,-0.0012942803103186476,0.011932229139689197,0.001682098134775914,0.00518991114922867,0.005633158641969631,0.00647675191159489,-0.0015191626668618638,0.009352811772802795,0.007259239578325236,0.005986022988542077,-0.006796724151521332,-5.275701134085379e-4,0.007763473246587173,0.0019827288449026045,-0.0023330506896490177,0.0028171093280646774,0.0026643478531159785,0.0018014784434033017,0.004191009938822663,-0.0023649905678692616,-0.0010490147858664392,0.002226385338935015,-0.0041518715665545625,-0.0037729132995040666
