filename,specID,taxon,family,group,habitat,habitat1,habitat2,diet,feeding,feeding1,feeding2,bodysize,divetype,hearingtype,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12
Inia-geoffrensis_NMB7167.pts,NMB7167,Inia_geoffrensis,Iniidae,Other,riverine,riverine,riverine,fish,raptorial,raptorial,raptorial,207,shallow,Type2,0.42842465146835534,1.41952370128274,0.7589353138564264,-1.6941681912644933,-0.686649588708603,-0.4024887409852238,-0.28694395226715974,0.2574512572788005,0.3505203459995003,-0.1312582938862346,0.03666314000120493,-0.02758825596744554
Kogia-breviceps_NMVC24976_2_reflected.pts,NMVC24976,Kogia_breviceps,Kogiidae,Other,oceanic,oceanic,oceanic,generalist,suction,suction,suction,680,deep,NBHF,-1.578410016112732,0.37532012226477907,-0.9745216654500596,-0.6901268763573629,-0.7628635710272076,-0.6512313343267051,0.7290978323249628,0.18011669303485023,-0.7485245051531387,0.05099378447122313,0.012135481785917196,-0.013621288918212147
Kogia-sima_NHMUK_CE1952.8.28.1_2.pts,NHMUK_CE1952.8.28.1,Kogia_sima,Kogiidae,Other,oceanic,oceanic,oceanic,cephalopods,suction,suction,suction,280,deep,NBHF,-1.8240903492180323,0.02834485784593577,-1.0023602063097143,-0.10229095708076077,0.1823741616130255,-0.6457547062862388,-0.06645283798500283,-0.31971559397109023,-0.21795957648070302,0.03529160038940259,0.0063241403035648805,-0.022212163726085074
Lagenodelphis-hosei_NHMUK_CE1895.5.9.1_2.pts,NHMUK_CE1895.5.9.1,Lagenodelphis_hosei,Delphinidae,Other,oceanic,oceanic,oceanic,generalist,suction,suction,suction,210,deep,Type2,-1.0824633447072247,1.9175369346813458,-0.7506306354242536,0.16167888464960858,-0.008048390478349265,0.17904215341813554,-0.16073831545890005,0.48540067243422547,0.0661083289208716,0.05026892829071434,-0.00680699999863147,0.007309422106772408
Lagenorhynchus-acutus_NHMUK_CESW1928.19_2.pts,NHMUK_CESW1928.19,Lagenorhynchus_acutus,Delphinidae,Other,nearshore/oceanic,nearshore,oceanic,fish,raptorial/suction,raptorial,suction,235,mid,Type2,0.26484464581643974,1.4551680127669182,-0.544338798743174,0.6693860152528864,0.04811477732398489,0.48725049091138156,0.20783448485969727,0.29456213169654777,0.027203957258380373,0.018532559976313506,-0.014289426486114278,0.009137768574373392
Lagenorhynchus-albirostris_NHMUK_CE1848.7.12.12_2.pts,NHMUK_CE1848.7.12.12,Lagenorhynchus_albirostris,Delphinidae,Other,nearshore/oceanic,nearshore,oceanic,fish,raptorial,raptorial,raptorial,350,mid,Type2,0.10993479300914835,1.0662120440415044,-1.7001009174747805,0.26780978011168166,0.3512350919511513,0.15059384089851152,-0.08374855348965142,0.27191711002261143,0.03525131694103086,0.027962390824187264,-0.017479122600469965,0.010649193313620959
Lagenorhynchus-australis_NHMUK_CE1944.11.30.1_2.pts,NHMUK_CE1944.11.30.1,Lagenorhynchus_australis,Delphinidae,Other,nearshore,nearshore,nearshore,generalist,raptorial,raptorial,raptorial,115,shallow,NBHF,-1.8786068179157098,0.03453727752610048,-0.10180376983344108,0.37025712101317493,0.10429340256569142,-0.22776812081727438,0.2558026492886149,-0.05619679882370965,-0.14172834748789298,0.009621450041985828,-0.0028620901492048614,-1.1112508738289097e-4
Lagenorhynchus-cruciger_NHMUK_CE1960.8.24.1_2.pts,NHMUK_CE1960.8.24.1,Lagenorhynchus_cruciger,Delphinidae,Other,oceanic,oceanic,oceanic,generalist,unknown,unknown,unknown,94,deep,NBHF,-1.6833199594680794,-0.33361523215487304,-1.7777221677062482,0.1674209465247632,0.09168816050811257,0.36517851733123885,-0.20055865117985294,-0.40157656061290514,-0.005449967918570935,-0.03355337842538718,-0.023792279339347626,-0.038870893918112236
Lagenorhynchus-obliquidens_NHMUK_CE1966.10.25.1_2.pts,NHMUK_CE1966.10.25.1,Lagenorhynchus_obliquidens,Delphinidae,Other,nearshore/oceanic,nearshore,oceanic,fish,raptorial,raptorial,raptorial,198,deep,Type2,-0.08368348530530736,0.907159719652877,-1.1427382109015471,-0.25394014102203466,0.28954298027423125,-0.06178209066033563,-0.21698920156885537,-0.10371825849812488,0.13891894109389724,-0.003857668438151476,0.004387191930944898,0.0018375279896787697
Lagenorhynchus-obscurus_NHMUK_CE1841.1733_2_reflected.pts,NHMUK_CE1841.1733,Lagenorhynchus_obscurus,Delphinidae,Other,nearshore,nearshore,nearshore,generalist,raptorial,raptorial,raptorial,85,deep,Type2,-0.29778122647311217,0.9980689419731177,-1.0142744969308115,-0.1676638171631898,-0.129222555037405,-0.13393653272300307,0.01845989928455448,-0.09222586716900871,0.03788685345276269,0.013696760054912504,-4.4725819578752754e-5,-8.079838733245509e-4
Lipotes-vexillifer_AMNH57333_reflected.pts,AMNH57333,Lipotes_vexillifer,Lipotidae,Other,riverine,riverine,riverine,fish,raptorial,raptorial,raptorial,167,shallow,Type2,1.0518356578849064,1.0517482800818874,1.9151305945510153,1.3082531289376254,-0.32318318229172494,0.5252604335530047,0.8984078182194397,0.5422919948011128,0.029493960560805783,-0.03376853062941603,-0.017949330564161207,-0.02869645671728257
Mesoplodon-bidens_IRSNB16232.pts,IRSNB16232,Mesoplodon_bidens,Ziphiidae,Other,oceanic,oceanic,oceanic,generalist,suction,suction,suction,1500,verydeep,Type2,2.0655723354430506,-1.8952898321414484,-1.5465567374563651,-0.12400087415106692,-1.0670130147282921,-0.4384335530762296,0.4666267523923263,0.06412892600089992,0.3046709369338268,0.07247137615574863,0.05458466921508773,0.008490437668499566
Mesoplodon-grayi_NMVC31378_2_reflected.pts,NMVC31378,Mesoplodon_grayi,Ziphiidae,Other,oceanic,oceanic,oceanic,generalist,suction,suction,suction,900,verydeep,Type2,1.551007225823807,-2.309120803553904,0.22601596874310392,1.0184557890394894,1.78953932826265,-0.7466255275376579,-0.11980426834189084,-0.9136494560164986,-0.18471391491307715,-0.17820783219503067,0.0478070279127197,0.0186497717455156
Mesoplodon-hectori_NHMUK_CE1876.2.16.3_2.pts,NHMUK_CE1876.2.16.3,Mesoplodon_hectori,Ziphiidae,Other,oceanic,oceanic,oceanic,unknown,suction,suction,suction,500,verydeep,Type2,2.9152316261067828,-2.218706812332833,-0.45882192542830125,0.3321305270958393,-0.2843257002606253,0.02481287318908776,-0.3943480593019481,0.2864105251970413,0.2670788603500791,-0.044169768435323754,-0.0168899247829458,-0.005584341380793854
Mesoplodon-mirus_NHMUK_CE1920.5.20.1_2.pts,NHMUK_CE1920.5.20.14.52,Mesoplodon_mirus,Ziphiidae,Other,oceanic,oceanic,oceanic,generalist,suction,suction,suction,1400,verydeep,Type2,3.447787723403832,-1.0041885762682996,-1.1627798343185807,0.2381972262536068,-1.3791028732188357,-0.17777704784130718,1.6450917369392912,0.5582777202271174,0.2381835767138668,0.13220561411690088,-0.077421371049265,0.016643279831120548
Monodon-monoceros_AMNH73315_reflected.pts,AMNH73315,Monodon_monoceros,Mondontidae,Other,nearshore/oceanic,nearshore,oceanic,generalist,suction,suction,suction,1800,deep,Type2,2.6880089209440956,1.2464030568209883,2.5278621532459624,0.921205009872401,0.0035674470324372765,0.1675813160709525,0.013633149665330468,0.7888218482778734,-0.9222905508248205,-0.08442264257365786,-0.010027001321754218,-0.06224736214601115
Neophocoena_phocaenoides_NHMUK_CE1903.9.12.3_2.pts,NHMUK_CE1903.9.12.3,Neophocaena_phocaenoides,Phocoenidae,Other,nearshore,nearshore,nearshore,generalist,suction,suction,suction,55,shallow,NBHF,-0.962989409974641,1.415165234663517,0.803193560848965,-0.28962357022458884,-0.19501814192609432,-0.1741716948172275,-0.2287662456135835,-0.1507303873036889,0.1022568737110856,-0.01444611428326668,-0.0011752572246630337,-0.02174886520853921
Orcaella-brevirostris_NHMUK_CE1883.11.20.2_3.pts,NHMUK_CE1883.11.20.2,Orcaella_brevirostris,Delphinidae,Other,riverine/nearshore,riverine,nearshore,generalist,suction,suction,suction,130,shallow,Type2,1.8655935695447112,2.309489262165345,0.7263374880251638,1.4096536287340107,0.06507824692857261,0.7211019492977364,0.06629182459624611,-0.20020588070345985,0.05900786297597718,0.05784439364022647,0.022444702946308782,-0.02707678410134123
Orcaella-heinsohni_QMJM4700_2.pts,QMJM4700,Orcaella_heinsohni,Delphinidae,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,Type2,1.7767763851265914,0.9122249954299531,-0.04988276197268482,-1.4972150566064282,-0.451950192951216,0.8389078274603,-0.7914931888803041,-0.4742000914010264,0.21069290101500449,0.12118990180557512,0.03973985566321047,-0.01714225513996021
Orcinus-orca_NHMUK_CESW1927.28_3.pts,NHMUK_CESW1927.28,Orcinus_orca,Delphinidae,Other,nearshore/oceanic,nearshore,oceanic,generalist,raptorial/suction,raptorial,suction,6600,shallow,Type2,4.900783432783591,-0.00489778713299821,-0.4195101297255681,-0.6665805283939661,1.2022171135847288,0.12560781281143907,-0.7382674611460036,-0.0884799058576673,0.3776250360875736,0.04085283224486383,-0.03491689180773039,0.017179794029952074
Peponocephala-electra_NHMUK_CE1992.100_2.pts,NHMUK_CE1992.100,Peponocephala_electra,Delphinidae,Other,oceanic,oceanic,oceanic,generalist,suction,suction,suction,275,deep,Type2,-0.16081095076586754,1.4752061383359023,0.4466724537780832,1.7821885518777203,-0.05282900319555778,0.5559326112097656,0.42025687100103587,-0.031313079910029185,0.25230920319273387,0.09348158574913082,0.04035592419848491,0.003509186650276429
Phocoena-dioptrica_NHMUK_CE1939.9.30.1_2.pts,NHMUKCE1939.9.30.1,Phocoena_dioptrica,Phocoenidae,Other,nearshore/oceanic,nearshore,oceanic,generalist,suction,suction,suction,115,mid,NBHF,-2.494809076492733,-1.705903357497648,2.9329089019116426,0.1562195611733498,-0.5823007271671292,0.4184647773350374,0.29396398602421137,-0.740089211584118,-0.061430627016910856,0.048292808177596985,-0.02661109870948013,0.09330243657696773
Phocoena-phocoena_NHMUK_1846.12.15.6_2_reflected.pts,365B,Phocoena_phocoena,Phocoenidae,Phocoena_phocoena,nearshore/oceanic,nearshore,oceanic,generalist,suction,suction,suction,75,shallow,NBHF,-2.5356731265958357,-0.7368136003026237,0.21653379621693927,-0.26311703629289696,-0.04328115148231332,-0.38427945048421597,0.07745215559135107,0.1714985404969915,-0.14850464966384783,0.022140855374271667,-0.018405389087929266,0.014863002136631115
Phocoena-phocoena_NHMUK_1873.6.3.45_2_reflected.pts,365I,Phocoena_phocoena,Phocoenidae,Phocoena_phocoena,nearshore/oceanic,nearshore,oceanic,generalist,suction,suction,suction,75,shallow,NBHF,-2.7129218876251224,-0.746259735524192,0.9162114499669204,-0.17636340536041373,-0.22480455429284804,-0.30383368387973325,0.1822153334566351,-0.1362457738570907,-0.14960010835142906,0.03558211981882471,-0.02501169778542191,0.036349111044748576
Phocoena-phocoena_NHMUK1933.15_2_reflected.pts,NHMUK_1933.15,Phocoena_phocoena,Phocoenidae,Phocoena_phocoena,nearshore/oceanic,nearshore,oceanic,generalist,suction,suction,suction,75,shallow,NBHF,-2.006802338377171,-1.0884978588819123,0.8835456573125174,-0.2917287771506712,0.15916512538858116,0.31688044581772434,-0.2558560117335341,0.07992126306625276,-0.25662948615157266,-0.012442881929249156,-0.013661700139201425,0.02550766632291423
Phocoena-phocoena_NHMUK1933.17_2.pts,NHMUK_1933.17,Phocoena_phocoena,Phocoenidae,Phocoena_phocoena,nearshore/oceanic,nearshore,oceanic,generalist,suction,suction,suction,75,shallow,NBHF,-1.3750231348286337,-1.0580939955606128,-0.9199640158369891,-0.6028524983521133,0.028972020397921683,0.26951278904115844,0.5150392173953346,0.4976733696075498,0.2439738372649164,0.0012501812045458381,0.029184898311341866,-0.006678408236698804
Phocoena-phocoena_NHMUK1934.45_2_reflected.pts,NHMUK_1934.45,Phocoena_phocoena,Phocoenidae,Phocoena_phocoena,nearshore/oceanic,nearshore,oceanic,generalist,suction,suction,suction,75,shallow,NBHF,-2.6706215661235073,-0.6431947606041991,0.3339192268668411,-0.34606356685388123,0.20891336811101807,-0.15191283662537575,-0.19745975981127345,0.25525654693102495,0.15959409216128162,-0.03071052739776541,-0.030506297878773847,0.004039637492520188
Phocoena-phocoena_NHMUK1934.51_2_reflected.pts,NHMUK_1934.51,Phocoena_phocoena,Phocoenidae,Phocoena_phocoena,nearshore/oceanic,nearshore,oceanic,generalist,suction,suction,suction,75,shallow,NBHF,-1.5131102938245198,-0.6064710418587335,-0.8512339296107934,-0.6982133097237136,0.4867839467882539,-0.23289734111523558,-0.02632173064976133,0.5290771275587876,-0.3462922860999176,-0.013467864590246586,0.027610879973101386,-0.010398520881537737
Phocoena-phocoena_NHMUK1965.3.30.1_2_reflected.pts,NHMUK_1965.3.30.1,Phocoena_phocoena,Phocoenidae,Phocoena_phocoena,nearshore/oceanic,nearshore,oceanic,generalist,suction,suction,suction,75,shallow,NBHF,-2.6502619290138996,-1.4942987547681534,0.011222601376692842,0.04326816723394744,0.6150870109671708,-0.5553699667191276,-0.023333223280720863,-0.1804807745454376,-0.2550818866918252,-0.08937457315034489,0.006002081110495962,0.014706119271410668
Phocoena-phocoena_NHMUK1992.263_3_reflected.pts,NHMUK_1992.263,Phocoena_phocoena,Phocoenidae,Phocoena_phocoena,nearshore/oceanic,nearshore,oceanic,generalist,suction,suction,suction,75,shallow,NBHF,-1.9986741810678752,-0.7613563097440931,-1.175721172137328,-0.24754220334423857,0.34382782324664607,-0.4641976567062069,-0.01585707656443621,-0.02487119126765023,-0.223523521936367,-0.014071541368399084,0.016289021554373777,-0.029816377466436183
Phocoena-phocoena_NHMUK92.265_2_reflected.pts,NHMUK_92.965,Phocoena_phocoena,Phocoenidae,Phocoena_phocoena,nearshore/oceanic,nearshore,oceanic,generalist,suction,suction,suction,75,shallow,NBHF,-2.9936200488099294,-0.6642932955041829,0.49267874173029885,-0.2052185302026194,0.18719773073949592,-0.6704043286240735,0.003290945799724748,-0.06925756164760533,0.07586352166199481,0.01103374654561949,-0.02290055526193041,0.017646073927296016
Phocoena-phocoena_NHMUKSW1926.29_2.pts,NHMUK_SW1926.29,Phocoena_phocoena,Phocoenidae,Phocoena_phocoena,nearshore/oceanic,nearshore,oceanic,generalist,suction,suction,suction,75,shallow,NBHF,-2.4816237058305126,-0.17837536519224767,0.36583588363766345,-0.5570877857680054,0.2267743161369432,-0.5032017782389088,-0.23316732372252644,0.31888635845610963,-0.33295553252739574,0.03724226350853091,-0.021447348071276705,0.00874218039569592
Phocoena-phocoena_NHMUKSW1934.14_2_reflected.pts,NHMUK_SW1934.14,Phocoena_phocoena,Phocoenidae,Phocoena_phocoena,nearshore/oceanic,nearshore,oceanic,generalist,suction,suction,suction,75,shallow,NBHF,-1.8846994557655148,-0.5248643068924443,-0.25715988670591194,-0.5926996029288933,0.293229269766314,-0.10332654236572625,-0.08579683727875537,0.28186264387174015,0.10651457683524924,-0.014127187514021084,-0.0010652917698035728,-0.00654602792061632
Phocoena-phocoena_NHMUKSW1934.31_2_reflected.pts,NHMUK_SW1934.31,Phocoena_phocoena,Phocoenidae,Phocoena_phocoena,nearshore/oceanic,nearshore,oceanic,generalist,suction,suction,suction,75,shallow,NBHF,-2.4444441522838063,-0.310019676175886,-0.5927110553172393,-0.35401238790709477,0.1380319360216789,-0.3389494721873786,-0.02117015033879663,-0.11916887767960296,0.3677540104296954,0.013275462221864445,-0.010667793160084283,-0.021848420511634818
Phocoena-phocoena_NHMUKSW1934.32_2_reflected.pts,NHMUK_SW1934.32,Phocoena_phocoena,Phocoenidae,Phocoena_phocoena,nearshore/oceanic,nearshore,oceanic,generalist,suction,suction,suction,75,shallow,NBHF,-1.7836260855045842,-0.9322169566398366,-0.22662645154334532,-0.5044595714867308,0.3122321937676121,-0.13050750631278787,0.023960958789917594,0.4027560979749471,-0.17742109602644565,-0.013158816696343171,0.009098920816252107,0.0044234996842318994
Phocoena-phocoena_NHMUKSW1937.24_2_reflected.pts,NHMUK_SW1937.24,Phocoena_phocoena,Phocoenidae,Phocoena_phocoena,nearshore/oceanic,nearshore,oceanic,generalist,suction,suction,suction,75,shallow,NBHF,-1.6609103342166263,-0.7261604105190148,-0.33750711527607885,-0.4471894101563434,0.32812143658927495,0.40204230389509227,-0.36620158535600666,0.020110786008864928,0.3906046895875201,-0.016731295613277984,-0.009993883703948249,-0.014893505428763889
Phocoena-phocoena_NHMSW1954.15_2_reflected.pts,NHMUK_SW1954.15,Phocoena_phocoena,Phocoenidae,Phocoena_phocoena,nearshore/oceanic,nearshore,oceanic,generalist,suction,suction,suction,75,shallow,NBHF,-2.562028365316224,-0.5443086461521232,-0.16052131472341763,-0.30919742961788527,0.17133226526689,0.06645190183319091,-0.2611746260756592,0.3971275433412469,-0.5135019746788234,-0.012019890947401857,-0.032029872579138495,-0.0018328941863802579
Phocoena-phocoena_NMB10131.pts,NMB10131,Phocoena_phocoena,Phocoenidae,Phocoena_phocoena,nearshore/oceanic,nearshore,oceanic,generalist,suction,suction,suction,75,shallow,NBHF,-1.9443015494015534,-1.9057027267725364,0.8505716473587828,0.015344266483328862,0.04249358186942637,1.5392555702744675,-0.3579345185567212,0.15940138678953,0.23961112999306883,-0.16237007370499365,-0.03421506015165646,7.557161049381593e-4
Phocoena-phocoena_NMVC27654_2_reflected.pts,NMVC27654,Phocoena_phocoena,Phocoenidae,Phocoena_phocoena,nearshore/oceanic,nearshore,oceanic,generalist,suction,suction,suction,75,shallow,NBHF,-2.725153044579219,-1.7737220493344188,-0.3655105468137182,-1.3588391277232474,-0.5151698009411096,0.31648331892878256,0.03887149943809887,-0.25796362647484866,0.3727271925003698,0.035787575203645915,0.058915713147754574,0.007336561638002762
Phocoena-sinus.pts,900519,Phocoena_sinus,Phocoenidae,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NBHF,-2.175881456470462,0.21882401727812914,1.59346376613547,-0.20908805494319577,-0.03285962578267437,-0.2575733335600331,-0.027255664968965643,-0.2730285316572655,0.3571886502189937,-0.014937922808939474,-0.011525960235875899,0.0024984757604469563
Phocoena-spinipinnis_IRSNB_21219_2.pts,IRSNB_21219,Phocoena_spinipinnis,Phocoenidae,Other,nearshore,nearshore,nearshore,generalist,suction,suction,suction,105,shallow,NBHF,-2.1515540611036537,-0.5231904919451664,-0.08172216484400595,-0.2895057734956397,0.21430742387847956,0.13863172753527497,-0.4335851428671934,-0.23517836539341094,0.35765764128784594,0.016359251252504203,-0.02175771965553836,-0.014383047673573165
Phocoenoides-dalli_NHMUK_CE1965.1.19.2_2.pts,NHMUK_CE1965.1.19.2,Phocoenoides_dalli,Phocoenidae,Other,nearshore/oceanic,nearshore,oceanic,generalist,suction,suction,suction,200,deep,NBHF,-2.3689436209480883,-0.8819970061875441,-0.0836965069180193,-0.11916047090953552,0.35294529009576353,0.4707574811896119,-0.2111202831389083,0.8207538289206304,-0.07504648379885093,-0.06127980500574211,-0.03556464096704212,-7.268841881443324e-4
Physeter-macrocephalus_NHMUK_CE893_2_reflected.pts,NHMUK_CE893_2,Physeter_macrocephalus,Physeteridae,Other,oceanic,oceanic,oceanic,generalist,suction,suction,suction,70000,verydeep,Type2,6.558297057122967,0.4568914590337295,0.3892504875870283,-2.0223715872622017,2.1928042540386192,0.9563145737193615,0.5265370748513154,-0.2232589440403343,-0.4567849452091804,0.19024225650977628,0.0047909433303735816,0.024737382037442357
Platanista-gangetica_NMVC27417.2_2.pts,NMVC27417.2,Platanista_gangetica,Platanistidae,Other,riverine,riverine,riverine,fish,raptorial,raptorial,raptorial,110,shallow,Type2,1.9268172837578785,2.2550431147484833,1.133830764935247,-0.6281706183764961,-0.5760444041036497,0.1375329579603617,-0.027136186088129177,0.09209051424954404,-0.22164553401298617,-0.07949352782109693,0.014694768594319504,-0.04452188954660965
Pontoporia-blainvillei_MNHN1934.375.pts,MNHN1934.375,Pontoporia_blainvillei,Pontoporiidae,Other,nearshore,nearshore,nearshore,fish,raptorial,raptorial,raptorial,40,shallow,NBHF,-2.037266256892015,1.0105973950192686,0.8763761086186121,1.1155790553091705,0.5125346326976843,0.20260761230570107,-0.1622177324113436,0.4933955390289081,0.03649311283642036,0.05745281287384123,0.034668734167898924,0.01942662422079185
Pseudorca-crassidens_NHMUK_CE1992.248_2.pts,NHMUK_CE1992.248,Pseudorca_crassidens,Delphinidae,Other,nearshore/oceanic,nearshore,oceanic,generalist,raptorial/suction,raptorial,suction,2200,deep,Type2,2.7203039546219494,0.4583986049327996,0.2555538374475186,0.8274944138386418,-0.08136266681784465,-0.2512720010644321,0.26746038865345606,-0.8824146703769753,-0.1647287629475552,-0.029587720547387106,2.3648231159551988e-4,-0.01864983151765512
Sotalia-fluviatalis_NHMUK_CE1856.8.2.2_2.pts,NHMUK_CE1856.8.2.2,Sotalia_fluviatilis,Delphinidae,Other,riverine,riverine,riverine,fish,raptorial,raptorial,raptorial,52,shallow,Type2,-1.4628405232817936,0.6925985402758604,0.9830198624522754,1.2189493962848152,0.2920420193041412,0.6439464569847155,-0.1294356386451258,0.20003590611756727,0.35414793907862835,0.021292750262529195,0.00812847126886285,-0.0038748477754751765
Sotalia-guianensis_IRSNB_20137_2_reflected.pts,IRSNB_20137,Sotalia_guianensis,Delphinidae,Other,nearshore,nearshore,nearshore,generalist,raptorial,raptorial,raptorial,40,shallow,Type2,-0.9712134480649413,1.8486089733437083,-0.5066699298398584,-0.3415765188078877,-0.18201463410382906,-0.285890580744496,-0.17671295645679577,-0.14127784955126405,0.2715361937383985,0.02042772806246277,-0.009102904448912149,-0.004668584150977311
Sousa-chinensis_NHMUK_CE1914.1.14.1_2.pts,NHMUK_CE1914.1.14.1,Sousa_chinensis,Delphinidae,Other,nearshore,nearshore,nearshore,fish,raptorial,raptorial,raptorial,280,shallow,Type2,0.8764341913047665,0.6567605228737992,0.4173324302835954,-0.1709227101174413,-0.3014807809451868,0.3368195747774821,-0.3427048810104349,-0.7287920986889624,0.2520694122035613,0.026055324129210654,0.0033089836506759234,-0.0387541105861061
Sousa-teuszii_NHMUK_CE1893.8.1.1_2.pts,NHMUK_CE1893.8.1.1,Sousa_teuszii,Delphinidae,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,Type2,0.8944435497603648,0.49772478005907134,0.4859433886936145,-0.07474339240789155,-0.8842627263050079,-0.06328877922916734,0.6258615350849452,-0.9520519360935765,-0.19132371663917114,0.05022102715855494,0.030730230075761818,-0.015438736530455717
Stenella-attenuata_NHMUK_CE1990.98_2.pts,NHMUK_CE1990.98,Stenella_attenuata,Delphinidae,Other,nearshore/oceanic,nearshore,oceanic,generalist,raptorial,raptorial,raptorial,119,mid,Type2,-2.084882693230322,0.810182857952541,0.3077771751028975,0.8072347141233768,-0.01435293740123067,0.24218100737226678,0.04346739343685746,-0.027385703084563617,0.3315464724153792,0.09551281134305815,-0.006558252339817362,-5.1894729959937e-4
